3 front 1 back 2 3.81311
3 front 1 back 1 3.92485
3 front 1 back 3 4.13701
3 front 1 back 0 4.26886
3 front 2 back 2 3.86817
3 front 2 back 1 4.04334
3 front 2 back 3 3.98321
3 front 2 back 0 4.23512
3 front 3 back 2 3.92485
3 front 3 back 1 3.92485
3 front 3 back 3 3.95382
3 front 3 back 0 4.13701
