# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 30 MeV
30.000000	0.000000	0.000000
29.999444	0.016000	0.208857
29.998888	0.032000	0.417714
29.998331	0.048000	0.626571
29.997775	0.064000	0.835428
29.997219	0.080000	1.044285
29.996663	0.096000	1.253142
29.996106	0.112000	1.461999
29.995550	0.128000	1.670856
29.994994	0.144000	1.879713
29.994438	0.160000	2.088570
29.993881	0.176000	2.297427
29.993325	0.192000	2.506284
29.992769	0.208000	2.715141
29.992213	0.224000	2.923998
29.991656	0.240000	3.132855
29.991100	0.256000	3.341712
29.990544	0.272000	3.550569
29.989987	0.288000	3.759426
29.989431	0.304000	3.968283
29.988875	0.320000	4.177140
29.988318	0.336000	4.385997
29.987762	0.352000	4.594854
29.987205	0.368000	4.803711
29.986649	0.384000	5.012568
29.986093	0.400000	5.221425
29.985536	0.416000	5.430282
29.984980	0.432000	5.639139
29.984423	0.448000	5.847996
29.983867	0.464000	6.056853
29.983310	0.480000	6.265710
29.982754	0.496000	6.474567
29.982198	0.512000	6.683424
29.981641	0.528000	6.892281
29.981085	0.544000	7.101138
29.980528	0.560000	7.309995
29.979972	0.576000	7.518852
29.979415	0.592000	7.727709
29.978859	0.608000	7.936566
29.978302	0.624000	8.145423
29.977746	0.640000	8.354280
29.977189	0.656000	8.563137
29.976632	0.672000	8.771994
29.976076	0.688000	8.980851
29.975519	0.704000	9.189708
29.974963	0.720000	9.398565
29.974406	0.736000	9.607422
29.973850	0.752000	9.816279
29.973293	0.768000	10.025136
29.972736	0.784000	10.233993
29.972180	0.800000	10.442850
29.971623	0.816000	10.651707
29.971066	0.832000	10.860564
29.970510	0.848000	11.069421
29.969953	0.864000	11.278278
29.969396	0.880000	11.487135
29.968840	0.896000	11.695992
29.968283	0.912000	11.904849
29.967726	0.928000	12.113706
29.967170	0.944000	12.322563
29.966613	0.960000	12.531420
29.966056	0.976000	12.740277
29.965499	0.992000	12.949134
29.964943	1.008000	13.157991
29.964386	1.024000	13.366848
29.963829	1.040000	13.575705
29.963272	1.056000	13.784562
29.962716	1.072000	13.993419
29.962159	1.088000	14.202276
29.961602	1.104000	14.411133
29.961045	1.120000	14.619990
29.960488	1.136000	14.828847
29.959932	1.152000	15.037704
29.959375	1.168000	15.246561
29.958818	1.184000	15.455418
29.958261	1.200000	15.664275
29.957704	1.216000	15.873132
29.957147	1.232000	16.081989
29.956591	1.248000	16.290846
29.956034	1.264000	16.499703
29.955477	1.280000	16.708560
29.954920	1.296000	16.917417
29.954363	1.312000	17.126274
29.953806	1.328000	17.335131
29.953249	1.344000	17.543988
29.952692	1.360000	17.752845
29.952135	1.376000	17.961702
29.951578	1.392000	18.170559
29.951021	1.408000	18.379416
29.950464	1.424000	18.588273
29.949907	1.440000	18.797130
29.949350	1.456000	19.005987
29.948793	1.472000	19.214844
29.948236	1.488000	19.423701
29.947679	1.504000	19.632558
29.947122	1.520000	19.841415
29.946565	1.536000	20.050272
29.946008	1.552000	20.259129
29.945451	1.568000	20.467986
29.944894	1.584000	20.676843
29.944337	1.600000	20.885700
29.943780	1.616000	21.094557
29.943223	1.632000	21.303414
29.942666	1.648000	21.512271
29.942109	1.664000	21.721128
29.941552	1.680000	21.929985
29.940994	1.696000	22.138842
29.940437	1.712000	22.347699
29.939880	1.728000	22.556556
29.939323	1.744000	22.765413
29.938766	1.760000	22.974270
29.938209	1.776000	23.183127
29.937651	1.792000	23.391984
29.937094	1.808000	23.600841
29.936537	1.824000	23.809698
29.935980	1.840000	24.018555
29.935423	1.856000	24.227412
29.934865	1.872000	24.436269
29.934308	1.888000	24.645126
29.933751	1.904000	24.853983
29.933194	1.920000	25.062840
29.932636	1.936000	25.271697
29.932079	1.952000	25.480554
29.931522	1.968000	25.689411
29.930965	1.984000	25.898268
29.930407	2.000000	26.107125
29.929850	2.016000	26.315982
29.929293	2.032000	26.524839
29.928735	2.048000	26.733696
29.928178	2.064000	26.942553
29.927621	2.080000	27.151410
29.927063	2.096000	27.360267
29.926506	2.112000	27.569124
29.925949	2.128000	27.777981
29.925391	2.144000	27.986838
29.924834	2.160000	28.195695
29.924276	2.176000	28.404552
29.923719	2.192000	28.613409
29.923162	2.208000	28.822266
29.922604	2.224000	29.031123
29.922047	2.240000	29.239980
29.921489	2.256000	29.448837
29.920932	2.272000	29.657694
29.920374	2.288000	29.866551
29.919817	2.304000	30.075408
29.919259	2.320000	30.284265
29.918702	2.336000	30.493122
29.918144	2.352000	30.701979
29.917587	2.368000	30.910836
29.917029	2.384000	31.119693
29.916472	2.400000	31.328550
29.915914	2.416000	31.537407
29.915357	2.432000	31.746264
29.914799	2.448000	31.955121
29.914242	2.464000	32.163978
29.913684	2.480000	32.372835
29.913127	2.496000	32.581692
29.912569	2.512000	32.790549
29.912011	2.528000	32.999406
29.911454	2.544000	33.208263
29.910896	2.560000	33.417120
29.910339	2.576000	33.625977
29.909781	2.592000	33.834834
29.909223	2.608000	34.043691
29.908666	2.624000	34.252548
29.908108	2.640000	34.461405
29.907550	2.656000	34.670262
29.906993	2.672000	34.879119
29.906435	2.688000	35.087976
29.905877	2.704000	35.296833
29.905320	2.720000	35.505690
29.904762	2.736000	35.714547
29.904204	2.752000	35.923404
29.903646	2.768000	36.132261
29.903089	2.784000	36.341118
29.902531	2.800000	36.549975
29.901973	2.816000	36.758832
29.901415	2.832000	36.967689
29.900858	2.848000	37.176546
29.900300	2.864000	37.385403
29.899742	2.880000	37.594260
29.899184	2.896000	37.803117
29.898626	2.912000	38.011974
29.898069	2.928000	38.220831
29.897511	2.944000	38.429688
29.896953	2.960000	38.638545
29.896395	2.976000	38.847402
29.895837	2.992000	39.056259
29.895279	3.008000	39.265116
29.894722	3.024000	39.473973
29.894164	3.040000	39.682830
29.893606	3.056000	39.891687
29.893048	3.072000	40.100544
29.892490	3.088000	40.309401
29.891932	3.104000	40.518258
29.891374	3.120000	40.727115
29.890816	3.136000	40.935972
29.890258	3.152000	41.144829
29.889700	3.168000	41.353686
29.889142	3.184000	41.562543
29.888584	3.200000	41.771400
29.888026	3.216000	41.980257
29.887468	3.232000	42.189114
29.886910	3.248000	42.397971
29.886352	3.264000	42.606828
29.885794	3.280000	42.815685
29.885236	3.296000	43.024542
29.884678	3.312000	43.233399
29.884120	3.328000	43.442256
29.883562	3.344000	43.651113
29.883004	3.360000	43.859970
29.882446	3.376000	44.068827
29.881888	3.392000	44.277684
29.881330	3.408000	44.486541
29.880772	3.424000	44.695398
29.880214	3.440000	44.904255
29.879656	3.456000	45.113112
29.879097	3.472000	45.321969
29.878539	3.488000	45.530826
29.877981	3.504000	45.739683
29.877423	3.520000	45.948540
29.876865	3.536000	46.157397
29.876307	3.552000	46.366254
29.875749	3.568000	46.575111
29.875190	3.584000	46.783968
29.874632	3.600000	46.992825
29.874074	3.616000	47.201682
29.873516	3.632000	47.410540
29.872957	3.648000	47.619397
29.872399	3.664000	47.828254
29.871841	3.680000	48.037111
29.871283	3.696000	48.245968
29.870724	3.712000	48.454825
29.870166	3.728000	48.663682
29.869608	3.744000	48.872539
29.869050	3.760000	49.081396
29.868491	3.776000	49.290253
29.867933	3.792000	49.499110
29.867375	3.808000	49.707967
29.866816	3.824000	49.916824
29.866258	3.840000	50.125681
29.865700	3.856000	50.334538
29.865141	3.872000	50.543395
29.864583	3.888000	50.752252
29.864025	3.904000	50.961109
29.863466	3.920000	51.169966
29.862908	3.936000	51.378823
29.862349	3.952000	51.587680
29.861791	3.968000	51.796537
29.861233	3.984000	52.005394
29.860674	4.000000	52.214251
29.860116	4.016000	52.423108
29.859557	4.032000	52.631965
29.858999	4.048000	52.840822
29.858440	4.064000	53.049679
29.857882	4.080000	53.258536
29.857324	4.096000	53.467393
29.856765	4.112000	53.676250
29.856207	4.128000	53.885107
29.855648	4.144000	54.093964
29.855090	4.160000	54.302821
29.854531	4.176000	54.511678
29.853972	4.192000	54.720535
29.853414	4.208000	54.929392
29.852855	4.224000	55.138249
