# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
68.811164	0.210000	2.741248
68.805471	0.211000	2.754302
68.799778	0.212000	2.767355
68.794084	0.213000	2.780409
68.788389	0.214000	2.793462
68.782695	0.215000	2.806516
68.777000	0.216000	2.819570
68.771305	0.217000	2.832623
68.765609	0.218000	2.845677
68.759913	0.219000	2.858730
68.754217	0.220000	2.871784
68.748521	0.221000	2.884837
68.742824	0.222000	2.897891
68.737127	0.223000	2.910944
68.731430	0.224000	2.923998
68.725732	0.225000	2.937052
68.720034	0.226000	2.950105
68.714336	0.227000	2.963159
68.708637	0.228000	2.976212
68.702939	0.229000	2.989266
68.697239	0.230000	3.002319
68.691540	0.231000	3.015373
68.685840	0.232000	3.028427
68.680140	0.233000	3.041480
68.674439	0.234000	3.054534
68.668739	0.235000	3.067587
68.663038	0.236000	3.080641
68.657336	0.237000	3.093694
68.651635	0.238000	3.106748
68.645933	0.239000	3.119801
68.640230	0.240000	3.132855
68.634528	0.241000	3.145909
68.628825	0.242000	3.158962
68.623122	0.243000	3.172016
68.617418	0.244000	3.185069
68.611714	0.245000	3.198123
68.606010	0.246000	3.211176
68.600306	0.247000	3.224230
68.594601	0.248000	3.237284
68.588896	0.249000	3.250337
68.583190	0.250000	3.263391
68.577485	0.251000	3.276444
68.571779	0.252000	3.289498
68.566072	0.253000	3.302551
68.560366	0.254000	3.315605
68.554659	0.255000	3.328658
68.548951	0.256000	3.341712
68.543244	0.257000	3.354766
68.537536	0.258000	3.367819
68.531828	0.259000	3.380873
68.526119	0.260000	3.393926
68.520410	0.261000	3.406980
68.514701	0.262000	3.420033
68.508992	0.263000	3.433087
68.503282	0.264000	3.446141
68.497572	0.265000	3.459194
68.491862	0.266000	3.472248
68.486151	0.267000	3.485301
68.480440	0.268000	3.498355
68.474729	0.269000	3.511408
68.469017	0.270000	3.524462
68.463305	0.271000	3.537515
68.457593	0.272000	3.550569
68.451880	0.273000	3.563623
68.446167	0.274000	3.576676
68.440454	0.275000	3.589730
68.434741	0.276000	3.602783
68.429027	0.277000	3.615837
68.423313	0.278000	3.628890
68.417598	0.279000	3.641944
68.411884	0.280000	3.654998
68.406168	0.281000	3.668051
68.400453	0.282000	3.681105
68.394737	0.283000	3.694158
68.389021	0.284000	3.707212
68.383305	0.285000	3.720265
68.377589	0.286000	3.733319
68.371872	0.287000	3.746372
68.366154	0.288000	3.759426
68.360437	0.289000	3.772480
68.354719	0.290000	3.785533
68.349001	0.291000	3.798587
68.343282	0.292000	3.811640
68.337563	0.293000	3.824694
68.331844	0.294000	3.837747
68.326125	0.295000	3.850801
68.320405	0.296000	3.863855
68.314685	0.297000	3.876908
68.308965	0.298000	3.889962
68.303244	0.299000	3.903015
68.297523	0.300000	3.916069
68.291802	0.301000	3.929122
68.286080	0.302000	3.942176
68.280358	0.303000	3.955229
68.274636	0.304000	3.968283
68.268913	0.305000	3.981337
68.263190	0.306000	3.994390
68.257467	0.307000	4.007444
68.251744	0.308000	4.020497
68.246020	0.309000	4.033551
68.240296	0.310000	4.046604
68.234571	0.311000	4.059658
68.228847	0.312000	4.072712
68.223121	0.313000	4.085765
68.217396	0.314000	4.098819
68.211670	0.315000	4.111872
68.205944	0.316000	4.124926
68.200218	0.317000	4.137979
68.194491	0.318000	4.151033
68.188764	0.319000	4.164086
68.183037	0.320000	4.177140
68.177310	0.321000	4.190194
68.171582	0.322000	4.203247
68.165853	0.323000	4.216301
68.160125	0.324000	4.229354
68.154396	0.325000	4.242408
68.148667	0.326000	4.255461
68.142937	0.327000	4.268515
68.137208	0.328000	4.281569
68.131478	0.329000	4.294622
68.125747	0.330000	4.307676
68.120016	0.331000	4.320729
68.114285	0.332000	4.333783
68.108554	0.333000	4.346836
68.102822	0.334000	4.359890
68.097090	0.335000	4.372943
68.091358	0.336000	4.385997
68.085625	0.337000	4.399051
68.079892	0.338000	4.412104
68.074159	0.339000	4.425158
68.068426	0.340000	4.438211
68.062692	0.341000	4.451265
68.056957	0.342000	4.464318
68.051223	0.343000	4.477372
68.045488	0.344000	4.490426
68.039753	0.345000	4.503479
68.034018	0.346000	4.516533
68.028282	0.347000	4.529586
68.022546	0.348000	4.542640
68.016809	0.349000	4.555693
68.011073	0.350000	4.568747
68.005335	0.351000	4.581800
67.999598	0.352000	4.594854
