# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 80 MeV
80.000000	0.000000	0.000000
79.573872	0.027000	0.251747
79.146703	0.054000	0.503495
78.718485	0.081000	0.755242
78.289211	0.108000	1.006989
77.858871	0.135000	1.258736
77.427458	0.162000	1.510484
76.994964	0.189000	1.762231
76.561381	0.216000	2.013978
76.126699	0.243000	2.265726
75.690910	0.270000	2.517473
75.254006	0.297000	2.769220
74.815978	0.324000	3.020967
74.376816	0.351000	3.272715
73.936512	0.378000	3.524462
73.495057	0.405000	3.776209
73.052440	0.432000	4.027956
72.608654	0.459000	4.279704
72.163687	0.486000	4.531451
71.717530	0.513000	4.783198
71.270174	0.540000	5.034946
70.821609	0.567000	5.286693
70.371823	0.594000	5.538440
69.920807	0.621000	5.790187
69.468551	0.648000	6.041935
69.015043	0.675000	6.293682
68.560273	0.702000	6.545429
68.104231	0.729000	6.797177
67.646903	0.756000	7.048924
67.188281	0.783000	7.300671
66.728351	0.810000	7.552418
66.267102	0.837000	7.804166
65.804523	0.864000	8.055913
65.340600	0.891000	8.307660
64.875323	0.918000	8.559408
64.408679	0.945000	8.811155
63.940654	0.972000	9.062902
63.471236	0.999000	9.314649
63.000411	1.026000	9.566397
62.528167	1.053000	9.818144
62.054490	1.080000	10.069891
61.579366	1.107000	10.321638
61.102781	1.134000	10.573386
60.624720	1.161000	10.825133
60.145170	1.188000	11.076880
59.664114	1.215000	11.328628
59.181538	1.242000	11.580375
58.697427	1.269000	11.832122
58.211764	1.296000	12.083869
57.724534	1.323000	12.335617
57.235721	1.350000	12.587364
56.745306	1.377000	12.839111
56.253275	1.404000	13.090859
55.759609	1.431000	13.342606
55.264290	1.458000	13.594353
54.767300	1.485000	13.846100
54.268621	1.512000	14.097848
53.768233	1.539000	14.349595
53.266118	1.566000	14.601342
52.762256	1.593000	14.853089
52.256626	1.620000	15.104837
51.749207	1.647000	15.356584
51.239979	1.674000	15.608331
50.728920	1.701000	15.860079
50.216006	1.728000	16.111826
49.701216	1.755000	16.363573
49.184526	1.782000	16.615320
48.665911	1.809000	16.867068
48.145348	1.836000	17.118815
47.622810	1.863000	17.370562
47.098272	1.890000	17.622310
46.571707	1.917000	17.874057
46.043086	1.944000	18.125804
