# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.855802	0.020000	0.261071
69.711418	0.040000	0.522143
69.566850	0.060000	0.783214
69.422095	0.080000	1.044285
69.277154	0.100000	1.305356
69.132025	0.120000	1.566428
68.986708	0.140000	1.827499
68.841201	0.160000	2.088570
68.695505	0.180000	2.349641
68.549619	0.200000	2.610713
68.403541	0.220000	2.871784
68.257271	0.240000	3.132855
68.110808	0.260000	3.393926
67.964152	0.280000	3.654998
67.817301	0.300000	3.916069
67.670255	0.320000	4.177140
67.523013	0.340000	4.438211
67.375575	0.360000	4.699283
67.227939	0.380000	4.960354
67.080105	0.400000	5.221425
66.932071	0.420000	5.482496
66.783838	0.440000	5.743568
66.635404	0.460000	6.004639
66.486769	0.480000	6.265710
66.337931	0.500000	6.526781
66.188889	0.520000	6.787853
66.039644	0.540000	7.048924
65.890194	0.560000	7.309995
65.740538	0.580000	7.571066
65.590675	0.600000	7.832138
65.440605	0.620000	8.093209
65.290327	0.640000	8.354280
65.139839	0.660000	8.615351
64.989142	0.680000	8.876423
64.838233	0.700000	9.137494
64.687112	0.720000	9.398565
64.535779	0.740000	9.659636
64.384232	0.760000	9.920708
64.232470	0.780000	10.181779
64.080493	0.800000	10.442850
63.928299	0.820000	10.703921
63.775888	0.840000	10.964993
63.623259	0.860000	11.226064
63.470410	0.880000	11.487135
63.317341	0.900000	11.748206
63.164051	0.920000	12.009278
63.010539	0.940000	12.270349
62.856803	0.960000	12.531420
62.702844	0.980000	12.792491
62.548659	1.000000	13.053563
62.394248	1.020000	13.314634
62.239610	1.040000	13.575705
62.084744	1.060000	13.836776
61.929649	1.080000	14.097848
61.774324	1.100000	14.358919
61.618768	1.120000	14.619990
61.462979	1.140000	14.881061
61.306957	1.160000	15.142133
61.150700	1.180000	15.403204
60.994209	1.200000	15.664275
60.837480	1.220000	15.925346
60.680515	1.240000	16.186418
60.523310	1.260000	16.447489
60.365866	1.280000	16.708560
60.208181	1.300000	16.969631
60.050254	1.320000	17.230703
59.892084	1.340000	17.491774
59.733669	1.360000	17.752845
59.575009	1.380000	18.013916
59.416103	1.400000	18.274988
59.256949	1.420000	18.536059
59.097546	1.440000	18.797130
58.937893	1.460000	19.058201
58.777989	1.480000	19.319273
58.617833	1.500000	19.580344
58.457422	1.520000	19.841415
58.296757	1.540000	20.102486
58.135836	1.560000	20.363558
57.974658	1.580000	20.624629
57.813221	1.600000	20.885700
57.651524	1.620000	21.146771
57.489566	1.640000	21.407843
57.327346	1.660000	21.668914
57.164862	1.680000	21.929985
57.002114	1.700000	22.191056
56.839099	1.720000	22.452128
56.675816	1.740000	22.713199
56.512264	1.760000	22.974270
56.348443	1.780000	23.235341
56.184349	1.800000	23.496413
56.019983	1.820000	23.757484
55.855343	1.840000	24.018555
55.690426	1.860000	24.279627
55.525233	1.880000	24.540698
55.359761	1.900000	24.801769
55.194009	1.920000	25.062840
55.027976	1.940000	25.323912
54.861659	1.960000	25.584983
54.695059	1.980000	25.846054
54.528173	2.000000	26.107125
54.360999	2.020000	26.368197
54.193537	2.040000	26.629268
54.025785	2.060000	26.890339
53.857740	2.080000	27.151410
53.689403	2.100000	27.412482
53.520770	2.120000	27.673553
53.351841	2.140000	27.934624
53.182614	2.160000	28.195695
53.013088	2.180000	28.456767
52.843260	2.200000	28.717838
52.673129	2.220000	28.978909
52.502694	2.240000	29.239980
52.331953	2.260000	29.501052
52.160903	2.280000	29.762123
51.989545	2.300000	30.023194
51.817875	2.320000	30.284265
51.645892	2.340000	30.545337
51.473595	2.360000	30.806408
51.300981	2.380000	31.067479
51.128049	2.400000	31.328550
50.954797	2.420000	31.589622
50.781224	2.440000	31.850693
50.607326	2.460000	32.111764
50.433104	2.480000	32.372835
50.258554	2.500000	32.633907
50.083675	2.520000	32.894978
49.908465	2.540000	33.156049
49.732922	2.560000	33.417120
49.557045	2.580000	33.678192
49.380831	2.600000	33.939263
49.204278	2.620000	34.200334
49.027384	2.640000	34.461405
48.850148	2.660000	34.722477
48.672566	2.680000	34.983548
48.494639	2.700000	35.244619
48.316362	2.720000	35.505690
48.137735	2.740000	35.766762
47.958754	2.760000	36.027833
47.779418	2.780000	36.288904
47.599726	2.800000	36.549975
47.419673	2.820000	36.811047
47.239260	2.840000	37.072118
47.058482	2.860000	37.333189
46.877338	2.880000	37.594260
46.695826	2.900000	37.855332
46.513944	2.920000	38.116403
46.331688	2.940000	38.377474
46.149057	2.960000	38.638545
45.966049	2.980000	38.899617
45.782661	3.000000	39.160688
45.598890	3.020000	39.421759
45.414735	3.040000	39.682830
45.230192	3.060000	39.943902
45.045260	3.080000	40.204973
44.859935	3.100000	40.466044
44.674216	3.120000	40.727115
44.488099	3.140000	40.988187
44.301582	3.160000	41.249258
44.114663	3.180000	41.510329
43.927338	3.200000	41.771400
43.739606	3.220000	42.032472
43.551462	3.240000	42.293543
43.362906	3.260000	42.554614
43.173933	3.280000	42.815685
42.984541	3.300000	43.076757
42.794728	3.320000	43.337828
42.604489	3.340000	43.598899
42.413823	3.360000	43.859970
42.222727	3.380000	44.121042
42.031197	3.400000	44.382113
41.839230	3.420000	44.643184
41.646824	3.440000	44.904255
41.453975	3.460000	45.165327
41.260680	3.480000	45.426398
41.066936	3.500000	45.687469
40.872740	3.520000	45.948540
40.678088	3.540000	46.209612
40.482977	3.560000	46.470683
40.287405	3.580000	46.731754
40.091367	3.600000	46.992825
39.894860	3.620000	47.253897
39.697880	3.640000	47.514968
39.500425	3.660000	47.776039
39.302490	3.680000	48.037111
39.104073	3.700000	48.298182
38.905168	3.720000	48.559253
38.705774	3.740000	48.820324
38.505885	3.760000	49.081396
38.305498	3.780000	49.342467
38.104609	3.800000	49.603538
37.903215	3.820000	49.864609
37.701311	3.840000	50.125681
37.498894	3.860000	50.386752
37.295958	3.880000	50.647823
37.092501	3.900000	50.908894
36.888518	3.920000	51.169966
36.684005	3.940000	51.431037
36.478957	3.960000	51.692108
36.273370	3.980000	51.953179
36.067240	4.000000	52.214251
35.860562	4.020000	52.475322
35.653331	4.040000	52.736393
35.445543	4.060000	52.997464
35.237194	4.080000	53.258536
35.028278	4.100000	53.519607
34.818790	4.120000	53.780678
34.608726	4.140000	54.041749
34.398081	4.160000	54.302821
34.186849	4.180000	54.563892
33.975026	4.200000	54.824963
33.762606	4.220000	55.086034
33.549583	4.240000	55.347106
33.335953	4.260000	55.608177
33.121709	4.280000	55.869248
32.906847	4.300000	56.130319
32.691360	4.320000	56.391391
32.475243	4.340000	56.652462
32.258489	4.360000	56.913533
32.041093	4.380000	57.174604
31.823048	4.400000	57.435676
31.604349	4.420000	57.696747
31.384989	4.440000	57.957818
31.164961	4.460000	58.218889
30.944258	4.480000	58.479961
30.722875	4.500000	58.741032
30.500804	4.520000	59.002103
30.278039	4.540000	59.263174
30.054571	4.560000	59.524246
29.830394	4.580000	59.785317
29.605500	4.600000	60.046388
29.379882	4.620000	60.307459
29.153532	4.640000	60.568531
28.926443	4.660000	60.829602
28.698605	4.680000	61.090673
28.470011	4.700000	61.351744
28.240652	4.720000	61.612816
28.010520	4.740000	61.873887
27.779605	4.760000	62.134958
27.547900	4.780000	62.396029
27.315394	4.800000	62.657101
27.082077	4.820000	62.918172
26.847942	4.840000	63.179243
26.612976	4.860000	63.440314
26.377171	4.880000	63.701386
26.140515	4.900000	63.962457
25.902998	4.920000	64.223528
25.664609	4.940000	64.484599
25.425337	4.960000	64.745671
25.185169	4.980000	65.006742
24.944095	5.000000	65.267813
24.702101	5.020000	65.528884
24.459174	5.040000	65.789956
24.215303	5.060000	66.051027
23.970472	5.080000	66.312098
23.724669	5.100000	66.573169
23.477879	5.120000	66.834241
23.230088	5.140000	67.095312
22.981279	5.160000	67.356383
22.731437	5.180000	67.617454
22.480546	5.200000	67.878526
22.228588	5.220000	68.139597
21.975547	5.240000	68.400668
21.721404	5.260000	68.661739
21.466139	5.280000	68.922811
21.209788	5.300000	69.183882
20.952431	5.320000	69.444953
20.694059	5.340000	69.706024
20.434662	5.360000	69.967096
20.174228	5.380000	70.228167
19.912746	5.400000	70.489238
19.650203	5.420000	70.750309
19.386588	5.440000	71.011381
19.121888	5.460000	71.272452
18.856090	5.480000	71.533523
18.589182	5.500000	71.794595
18.321151	5.520000	72.055666
18.051982	5.540000	72.316737
17.781664	5.560000	72.577808
17.510181	5.580000	72.838880
17.237520	5.600000	73.099951
16.963665	5.620000	73.361022
16.688604	5.640000	73.622093
16.412319	5.660000	73.883165
16.134797	5.680000	74.144236
15.856021	5.700000	74.405307
15.575976	5.720000	74.666378
15.294645	5.740000	74.927450
15.012013	5.760000	75.188521
14.728062	5.780000	75.449592
14.442775	5.800000	75.710663
14.156136	5.820000	75.971735
13.868127	5.840000	76.232806
13.578730	5.860000	76.493877
13.287929	5.880000	76.754948
12.995705	5.900000	77.016020
12.702043	5.920000	77.277091
12.406923	5.940000	77.538162
12.110331	5.960000	77.799233
11.812417	5.980000	78.060305
11.513336	6.000000	78.321376
11.213104	6.020000	78.582447
10.911739	6.040000	78.843518
10.609265	6.060000	79.104590
10.305710	6.080000	79.365661
10.001110	6.100000	79.626732
9.695510	6.120000	79.887803
9.388964	6.140000	80.148875
9.081540	6.160000	80.409946
8.773318	6.180000	80.671017
8.464398	6.200000	80.932088
8.154900	6.220000	81.193160
7.844971	6.240000	81.454231
7.534787	6.260000	81.715302
7.224561	6.280000	81.976373
6.914384	6.300000	82.237445
6.603290	6.320000	82.498516
6.291167	6.340000	82.759587
5.978223	6.360000	83.020658
5.664730	6.380000	83.281730
5.351040	6.400000	83.542801
5.303996	6.403000	83.581962
5.256959	6.406000	83.621122
5.209932	6.409000	83.660283
5.162915	6.412000	83.699444
5.115911	6.415000	83.738604
5.068922	6.418000	83.777765
5.021950	6.421000	83.816926
4.974997	6.424000	83.856086
4.928065	6.427000	83.895247
4.881157	6.430000	83.934408
4.834275	6.433000	83.973568
4.787421	6.436000	84.012729
4.740597	6.439000	84.051890
4.693808	6.442000	84.091051
4.647054	6.445000	84.130211
4.600339	6.448000	84.169372
4.553665	6.451000	84.208533
4.507036	6.454000	84.247693
4.460455	6.457000	84.286854
4.413924	6.460000	84.326015
4.367447	6.463000	84.365175
4.321028	6.466000	84.404336
4.274668	6.469000	84.443497
4.228373	6.472000	84.482657
4.182144	6.475000	84.521818
4.135987	6.478000	84.560979
4.089905	6.481000	84.600139
4.043901	6.484000	84.639300
3.997980	6.487000	84.678461
3.952146	6.490000	84.717622
3.906402	6.493000	84.756782
3.860752	6.496000	84.795943
3.815202	6.499000	84.835104
3.769756	6.502000	84.874264
3.724417	6.505000	84.913425
3.679191	6.508000	84.952586
3.634082	6.511000	84.991746
3.589095	6.514000	85.030907
3.544235	6.517000	85.070068
3.499507	6.520000	85.109228
3.454915	6.523000	85.148389
3.410465	6.526000	85.187550
3.366162	6.529000	85.226710
3.322011	6.532000	85.265871
3.278017	6.535000	85.305032
3.234187	6.538000	85.344193
3.190524	6.541000	85.383353
3.147035	6.544000	85.422514
3.103725	6.547000	85.461675
3.060600	6.550000	85.500835
3.017666	6.553000	85.539996
2.974927	6.556000	85.579157
2.932390	6.559000	85.618317
2.890061	6.562000	85.657478
2.847945	6.565000	85.696639
2.806047	6.568000	85.735799
2.764375	6.571000	85.774960
2.722932	6.574000	85.814121
2.681725	6.577000	85.853281
2.640761	6.580000	85.892442
2.600043	6.583000	85.931603
2.559579	6.586000	85.970764
2.519373	6.589000	86.009924
2.479432	6.592000	86.049085
2.439760	6.595000	86.088246
2.400363	6.598000	86.127406
2.361246	6.601000	86.166567
2.322415	6.604000	86.205728
2.283875	6.607000	86.244888
2.245630	6.610000	86.284049
2.207687	6.613000	86.323210
2.170048	6.616000	86.362370
2.132720	6.619000	86.401531
2.095707	6.622000	86.440692
2.059013	6.625000	86.479852
2.022642	6.628000	86.519013
1.986599	6.631000	86.558174
1.950887	6.634000	86.597335
1.915510	6.637000	86.636495
1.880473	6.640000	86.675656
1.845777	6.643000	86.714817
1.811427	6.646000	86.753977
1.777425	6.649000	86.793138
1.743775	6.652000	86.832299
1.710478	6.655000	86.871459
1.677538	6.658000	86.910620
1.644956	6.661000	86.949781
1.612736	6.664000	86.988941
1.580877	6.667000	87.028102
1.549383	6.670000	87.067263
1.518254	6.673000	87.106423
1.487492	6.676000	87.145584
1.457097	6.679000	87.184745
1.427071	6.682000	87.223906
1.397414	6.685000	87.263066
1.368126	6.688000	87.302227
1.339208	6.691000	87.341388
1.310659	6.694000	87.380548
1.282480	6.697000	87.419709
1.254669	6.700000	87.458870
1.227227	6.703000	87.498030
1.200152	6.706000	87.537191
1.173444	6.709000	87.576352
1.147101	6.712000	87.615512
1.121121	6.715000	87.654673
1.095505	6.718000	87.693834
1.070249	6.721000	87.732994
1.045352	6.724000	87.772155
1.020813	6.727000	87.811316
0.996628	6.730000	87.850477
0.972796	6.733000	87.889637
0.949315	6.736000	87.928798
0.926181	6.739000	87.967959
0.903393	6.742000	88.007119
0.880948	6.745000	88.046280
0.858843	6.748000	88.085441
0.837074	6.751000	88.124601
0.815640	6.754000	88.163762
0.794536	6.757000	88.202923
0.773760	6.760000	88.242083
0.753309	6.763000	88.281244
0.733179	6.766000	88.320405
0.713366	6.769000	88.359565
0.693868	6.772000	88.398726
0.674681	6.775000	88.437887
0.655801	6.778000	88.477048
0.637225	6.781000	88.516208
0.618949	6.784000	88.555369
0.600970	6.787000	88.594530
0.583283	6.790000	88.633690
0.565886	6.793000	88.672851
0.548774	6.796000	88.712012
0.531945	6.799000	88.751172
0.515393	6.802000	88.790333
0.499115	6.805000	88.829494
0.483108	6.808000	88.868654
0.467368	6.811000	88.907815
0.451890	6.814000	88.946976
0.436672	6.817000	88.986137
0.421709	6.820000	89.025297
0.406983	6.823000	89.064458
0.392488	6.826000	89.103619
0.378223	6.829000	89.142779
0.364189	6.832000	89.181940
0.350383	6.835000	89.221101
0.336806	6.838000	89.260261
0.323456	6.841000	89.299422
0.310332	6.844000	89.338583
0.297433	6.847000	89.377743
0.284758	6.850000	89.416904
0.272306	6.853000	89.456065
0.260076	6.856000	89.495225
0.248067	6.859000	89.534386
0.236267	6.862000	89.573547
0.224679	6.865000	89.612708
0.213303	6.868000	89.651868
0.202139	6.871000	89.691029
0.191183	6.874000	89.730190
0.180437	6.877000	89.769350
0.169897	6.880000	89.808511
0.159563	6.883000	89.847672
0.149432	6.886000	89.886832
0.139503	6.889000	89.925993
0.129772	6.892000	89.965154
0.120238	6.895000	90.004314
0.110897	6.898000	90.043475
0.101744	6.901000	90.082636
0.092775	6.904000	90.121796
0.083985	6.907000	90.160957
0.075365	6.910000	90.200118
0.066906	6.913000	90.239279
0.058597	6.916000	90.278439
0.050422	6.919000	90.317600
0.042359	6.922000	90.356761
0.034378	6.925000	90.395921
0.026434	6.928000	90.435082
0.018456	6.931000	90.474243
0.010329	6.934000	90.513403
0.001932	6.937000	90.552564
-0.000742	6.938000	90.565618
