# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.904067	0.015000	0.210854
69.808053	0.030000	0.421708
69.711956	0.045000	0.632562
69.615777	0.060000	0.843416
69.519516	0.075000	1.054270
69.423172	0.090000	1.265124
69.326745	0.105000	1.475978
69.230235	0.120000	1.686832
69.133642	0.135000	1.897686
69.036965	0.150000	2.108540
68.940204	0.165000	2.319394
68.843359	0.180000	2.530248
68.746431	0.195000	2.741102
68.649417	0.210000	2.951956
68.552319	0.225000	3.162810
68.455137	0.240000	3.373664
68.357869	0.255000	3.584518
68.260516	0.270000	3.795372
68.163077	0.285000	4.006226
68.065553	0.300000	4.217080
67.967942	0.315000	4.427934
67.870245	0.330000	4.638788
67.772462	0.345000	4.849642
67.674592	0.360000	5.060496
67.576636	0.375000	5.271350
67.478592	0.390000	5.482204
67.380460	0.405000	5.693058
67.282241	0.420000	5.903912
67.183935	0.435000	6.114766
67.085540	0.450000	6.325620
66.987057	0.465000	6.536474
66.888485	0.480000	6.747328
66.789824	0.495000	6.958182
66.691074	0.510000	7.169036
66.592235	0.525000	7.379890
66.493307	0.540000	7.590744
66.394289	0.555000	7.801598
66.295180	0.570000	8.012452
66.195981	0.585000	8.223306
66.096692	0.600000	8.434160
65.997312	0.615000	8.645014
65.897841	0.630000	8.855868
65.798279	0.645000	9.066722
65.698625	0.660000	9.277576
65.598879	0.675000	9.488430
65.499042	0.690000	9.699284
65.399112	0.705000	9.910138
65.299089	0.720000	10.120992
65.198974	0.735000	10.331846
65.098765	0.750000	10.542700
64.998463	0.765000	10.753554
64.898068	0.780000	10.964408
64.797579	0.795000	11.175262
64.696995	0.810000	11.386116
64.596317	0.825000	11.596970
64.495545	0.840000	11.807825
64.394677	0.855000	12.018679
64.293714	0.870000	12.229533
64.192656	0.885000	12.440387
64.091502	0.900000	12.651241
63.990252	0.915000	12.862095
63.888906	0.930000	13.072949
63.787463	0.945000	13.283803
63.685923	0.960000	13.494657
63.584286	0.975000	13.705511
63.482552	0.990000	13.916365
63.380720	1.005000	14.127219
63.278790	1.020000	14.338073
63.176762	1.035000	14.548927
63.074635	1.050000	14.759781
62.972409	1.065000	14.970635
62.870084	1.080000	15.181489
62.767660	1.095000	15.392343
62.665136	1.110000	15.603197
62.562512	1.125000	15.814051
62.459787	1.140000	16.024905
62.356962	1.155000	16.235759
62.254036	1.170000	16.446613
62.151009	1.185000	16.657467
62.047881	1.200000	16.868321
61.944650	1.215000	17.079175
61.841318	1.230000	17.290029
61.737883	1.245000	17.500883
61.634345	1.260000	17.711737
61.530704	1.275000	17.922591
61.426960	1.290000	18.133445
61.323113	1.305000	18.344299
61.219161	1.320000	18.555153
61.115105	1.335000	18.766007
61.010944	1.350000	18.976861
60.906679	1.365000	19.187715
60.802308	1.380000	19.398569
60.697832	1.395000	19.609423
60.593250	1.410000	19.820277
60.488561	1.425000	20.031131
60.383766	1.440000	20.241985
60.278865	1.455000	20.452839
60.173856	1.470000	20.663693
60.068739	1.485000	20.874547
59.963515	1.500000	21.085401
59.858182	1.515000	21.296255
59.752741	1.530000	21.507109
59.647191	1.545000	21.717963
59.541532	1.560000	21.928817
59.435763	1.575000	22.139671
59.329885	1.590000	22.350525
59.223896	1.605000	22.561379
59.117796	1.620000	22.772233
59.011586	1.635000	22.983087
58.905264	1.650000	23.193941
58.798831	1.665000	23.404795
58.692286	1.680000	23.615649
58.585628	1.695000	23.826503
58.478858	1.710000	24.037357
58.371975	1.725000	24.248211
58.264978	1.740000	24.459065
58.157867	1.755000	24.669919
58.050643	1.770000	24.880773
57.943303	1.785000	25.091627
57.835849	1.800000	25.302481
57.728280	1.815000	25.513335
57.620595	1.830000	25.724189
57.512794	1.845000	25.935043
57.404876	1.860000	26.145897
57.296842	1.875000	26.356751
57.188690	1.890000	26.567605
57.080421	1.905000	26.778459
56.972034	1.920000	26.989313
56.863529	1.935000	27.200167
56.754905	1.950000	27.411021
56.646162	1.965000	27.621875
56.537300	1.980000	27.832729
56.428317	1.995000	28.043583
56.319215	2.010000	28.254437
56.209991	2.025000	28.465291
56.100647	2.040000	28.676145
55.991181	2.055000	28.886999
55.881593	2.070000	29.097853
55.771882	2.085000	29.308707
55.662049	2.100000	29.519561
55.552093	2.115000	29.730415
55.442014	2.130000	29.941269
55.331810	2.145000	30.152123
55.221482	2.160000	30.362977
55.111029	2.175000	30.573831
55.000450	2.190000	30.784685
54.889746	2.205000	30.995539
54.778916	2.220000	31.206393
54.667960	2.235000	31.417247
54.556876	2.250000	31.628101
54.445665	2.265000	31.838955
54.334326	2.280000	32.049809
54.222859	2.295000	32.260663
54.111263	2.310000	32.471517
53.999537	2.325000	32.682371
53.887682	2.340000	32.893225
53.775697	2.355000	33.104079
53.663581	2.370000	33.314933
53.551335	2.385000	33.525787
53.438956	2.400000	33.736641
53.326446	2.415000	33.947495
53.213803	2.430000	34.158349
53.101027	2.445000	34.369203
52.988118	2.460000	34.580057
52.875075	2.475000	34.790911
52.761898	2.490000	35.001765
52.648586	2.505000	35.212619
52.535138	2.520000	35.423474
52.421555	2.535000	35.634328
52.307835	2.550000	35.845182
52.193978	2.565000	36.056036
52.079984	2.580000	36.266890
51.965853	2.595000	36.477744
51.851583	2.610000	36.688598
51.737174	2.625000	36.899452
51.622626	2.640000	37.110306
51.507938	2.655000	37.321160
51.393109	2.670000	37.532014
51.278140	2.685000	37.742868
51.163030	2.700000	37.953722
51.047777	2.715000	38.164576
50.932382	2.730000	38.375430
50.816844	2.745000	38.586284
50.701162	2.760000	38.797138
50.585336	2.775000	39.007992
50.469366	2.790000	39.218846
50.353250	2.805000	39.429700
50.236989	2.820000	39.640554
50.120581	2.835000	39.851408
50.004027	2.850000	40.062262
49.887325	2.865000	40.273116
49.770475	2.880000	40.483970
49.653477	2.895000	40.694824
49.536329	2.910000	40.905678
49.419032	2.925000	41.116532
49.301585	2.940000	41.327386
49.183987	2.955000	41.538240
49.066237	2.970000	41.749094
48.948335	2.985000	41.959948
48.830281	3.000000	42.170802
48.712073	3.015000	42.381656
48.593711	3.030000	42.592510
48.475196	3.045000	42.803364
