# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 30 MeV
30.000000	0.000000	0.000000
29.999569	0.022000	0.205127
29.999137	0.044000	0.410255
29.998706	0.066000	0.615382
29.998274	0.088000	0.820510
29.997843	0.110000	1.025637
29.997412	0.132000	1.230764
29.996980	0.154000	1.435892
29.996549	0.176000	1.641019
29.996117	0.198000	1.846147
29.995686	0.220000	2.051274
29.995254	0.242000	2.256402
29.994823	0.264000	2.461529
29.994391	0.286000	2.666656
29.993960	0.308000	2.871784
29.993528	0.330000	3.076911
29.993097	0.352000	3.282039
29.992666	0.374000	3.487166
29.992234	0.396000	3.692293
29.991803	0.418000	3.897421
29.991371	0.440000	4.102548
29.990940	0.462000	4.307676
29.990508	0.484000	4.512803
29.990077	0.506000	4.717930
29.989645	0.528000	4.923058
29.989214	0.550000	5.128185
29.988782	0.572000	5.333313
29.988350	0.594000	5.538440
29.987919	0.616000	5.743568
29.987487	0.638000	5.948695
29.987056	0.660000	6.153822
29.986624	0.682000	6.358950
29.986193	0.704000	6.564077
29.985761	0.726000	6.769205
29.985330	0.748000	6.974332
29.984898	0.770000	7.179459
29.984467	0.792000	7.384587
29.984035	0.814000	7.589714
29.983603	0.836000	7.794842
29.983172	0.858000	7.999969
29.982740	0.880000	8.205097
29.982309	0.902000	8.410224
29.981877	0.924000	8.615351
29.981445	0.946000	8.820479
29.981014	0.968000	9.025606
29.980582	0.990000	9.230734
29.980151	1.012000	9.435861
29.979719	1.034000	9.640988
29.979287	1.056000	9.846116
29.978856	1.078000	10.051243
29.978424	1.100000	10.256371
29.977992	1.122000	10.461498
29.977561	1.144000	10.666625
29.977129	1.166000	10.871753
29.976698	1.188000	11.076880
29.976266	1.210000	11.282008
29.975834	1.232000	11.487135
29.975403	1.254000	11.692263
29.974971	1.276000	11.897390
29.974539	1.298000	12.102517
29.974108	1.320000	12.307645
29.973676	1.342000	12.512772
29.973244	1.364000	12.717900
29.972812	1.386000	12.923027
29.972381	1.408000	13.128154
29.971949	1.430000	13.333282
29.971517	1.452000	13.538409
29.971086	1.474000	13.743537
29.970654	1.496000	13.948664
29.970222	1.518000	14.153791
29.969790	1.540000	14.358919
29.969359	1.562000	14.564046
29.968927	1.584000	14.769174
29.968495	1.606000	14.974301
29.968063	1.628000	15.179429
29.967632	1.650000	15.384556
29.967200	1.672000	15.589683
29.966768	1.694000	15.794811
29.966336	1.716000	15.999938
29.965905	1.738000	16.205066
29.965473	1.760000	16.410193
29.965041	1.782000	16.615320
29.964609	1.804000	16.820448
29.964178	1.826000	17.025575
29.963746	1.848000	17.230703
29.963314	1.870000	17.435830
29.962882	1.892000	17.640958
29.962450	1.914000	17.846085
29.962019	1.936000	18.051212
29.961587	1.958000	18.256340
29.961155	1.980000	18.461467
29.960723	2.002000	18.666595
29.960291	2.024000	18.871722
29.959859	2.046000	19.076849
29.959428	2.068000	19.281977
29.958996	2.090000	19.487104
29.958564	2.112000	19.692232
29.958132	2.134000	19.897359
29.957700	2.156000	20.102486
29.957268	2.178000	20.307614
29.956836	2.200000	20.512741
29.956405	2.222000	20.717869
29.955973	2.244000	20.922996
29.955541	2.266000	21.128124
29.955109	2.288000	21.333251
29.954677	2.310000	21.538378
29.954245	2.332000	21.743506
29.953813	2.354000	21.948633
29.953381	2.376000	22.153761
29.952949	2.398000	22.358888
29.952517	2.420000	22.564015
29.952086	2.442000	22.769143
29.951654	2.464000	22.974270
29.951222	2.486000	23.179398
29.950790	2.508000	23.384525
29.950358	2.530000	23.589652
29.949926	2.552000	23.794780
29.949494	2.574000	23.999907
29.949062	2.596000	24.205035
29.948630	2.618000	24.410162
29.948198	2.640000	24.615290
29.947766	2.662000	24.820417
29.947334	2.684000	25.025544
29.946902	2.706000	25.230672
29.946470	2.728000	25.435799
29.946038	2.750000	25.640927
29.945606	2.772000	25.846054
29.945174	2.794000	26.051181
29.944742	2.816000	26.256309
29.944310	2.838000	26.461436
29.943878	2.860000	26.666564
29.943446	2.882000	26.871691
29.943014	2.904000	27.076819
