# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 80 MeV
80.000000	0.000000	0.000000
79.984236	0.001000	0.014057
79.968471	0.002000	0.028114
79.952704	0.003000	0.042171
79.936935	0.004000	0.056228
79.921166	0.005000	0.070285
79.905394	0.006000	0.084342
79.889622	0.007000	0.098399
79.873848	0.008000	0.112455
79.858073	0.009000	0.126512
79.842296	0.010000	0.140569
79.826518	0.011000	0.154626
79.810738	0.012000	0.168683
79.794957	0.013000	0.182740
79.779174	0.014000	0.196797
79.763390	0.015000	0.210854
79.747605	0.016000	0.224911
79.731818	0.017000	0.238968
79.716030	0.018000	0.253025
79.700240	0.019000	0.267082
79.684449	0.020000	0.281139
79.668657	0.021000	0.295196
79.652863	0.022000	0.309253
79.637068	0.023000	0.323309
79.621271	0.024000	0.337366
79.605473	0.025000	0.351423
79.589673	0.026000	0.365480
79.573872	0.027000	0.379537
79.558070	0.028000	0.393594
79.542266	0.029000	0.407651
79.526460	0.030000	0.421708
79.510654	0.031000	0.435765
79.494846	0.032000	0.449822
79.479036	0.033000	0.463879
79.463225	0.034000	0.477936
79.447412	0.035000	0.491993
79.431599	0.036000	0.506050
79.415783	0.037000	0.520107
79.399966	0.038000	0.534163
79.384148	0.039000	0.548220
79.368329	0.040000	0.562277
79.352508	0.041000	0.576334
79.336685	0.042000	0.590391
79.320861	0.043000	0.604448
79.305036	0.044000	0.618505
79.289209	0.045000	0.632562
79.273381	0.046000	0.646619
79.257551	0.047000	0.660676
79.241720	0.048000	0.674733
79.225887	0.049000	0.688790
79.210054	0.050000	0.702847
79.194218	0.051000	0.716904
79.178381	0.052000	0.730961
79.162543	0.053000	0.745017
79.146703	0.054000	0.759074
79.130862	0.055000	0.773131
79.115019	0.056000	0.787188
79.099175	0.057000	0.801245
79.083330	0.058000	0.815302
79.067483	0.059000	0.829359
79.051635	0.060000	0.843416
79.035785	0.061000	0.857473
79.019934	0.062000	0.871530
79.004081	0.063000	0.885587
78.988227	0.064000	0.899644
78.972371	0.065000	0.913701
78.956514	0.066000	0.927758
78.940656	0.067000	0.941815
78.924796	0.068000	0.955872
78.908934	0.069000	0.969928
78.893072	0.070000	0.983985
78.877207	0.071000	0.998042
78.861342	0.072000	1.012099
78.845475	0.073000	1.026156
78.829606	0.074000	1.040213
78.813736	0.075000	1.054270
78.797864	0.076000	1.068327
78.781992	0.077000	1.082384
78.766117	0.078000	1.096441
78.750241	0.079000	1.110498
78.734364	0.080000	1.124555
78.718485	0.081000	1.138612
78.702605	0.082000	1.152669
78.686724	0.083000	1.166726
78.670841	0.084000	1.180782
78.654956	0.085000	1.194839
78.639070	0.086000	1.208896
78.623183	0.087000	1.222953
78.607294	0.088000	1.237010
78.591403	0.089000	1.251067
78.575512	0.090000	1.265124
78.559618	0.091000	1.279181
78.543724	0.092000	1.293238
78.527828	0.093000	1.307295
78.511930	0.094000	1.321352
78.496031	0.095000	1.335409
78.480130	0.096000	1.349466
78.464228	0.097000	1.363523
78.448325	0.098000	1.377580
78.432420	0.099000	1.391636
78.416514	0.100000	1.405693
78.400606	0.101000	1.419750
78.384697	0.102000	1.433807
78.368786	0.103000	1.447864
78.352874	0.104000	1.461921
78.336960	0.105000	1.475978
78.321045	0.106000	1.490035
78.305129	0.107000	1.504092
78.289211	0.108000	1.518149
78.273291	0.109000	1.532206
78.257370	0.110000	1.546263
78.241448	0.111000	1.560320
78.225524	0.112000	1.574377
78.209599	0.113000	1.588434
78.193672	0.114000	1.602490
78.177744	0.115000	1.616547
78.161814	0.116000	1.630604
78.145883	0.117000	1.644661
78.129950	0.118000	1.658718
78.114016	0.119000	1.672775
78.098081	0.120000	1.686832
78.082144	0.121000	1.700889
78.066205	0.122000	1.714946
78.050265	0.123000	1.729003
78.034324	0.124000	1.743060
78.018381	0.125000	1.757117
78.002436	0.126000	1.771174
77.986491	0.127000	1.785231
77.970543	0.128000	1.799288
77.954595	0.129000	1.813344
77.938644	0.130000	1.827401
77.922693	0.131000	1.841458
77.906739	0.132000	1.855515
77.890785	0.133000	1.869572
77.874829	0.134000	1.883629
77.858871	0.135000	1.897686
77.842912	0.136000	1.911743
77.826951	0.137000	1.925800
77.810989	0.138000	1.939857
77.795026	0.139000	1.953914
77.779061	0.140000	1.967971
77.763095	0.141000	1.982028
77.747127	0.142000	1.996085
77.731157	0.143000	2.010142
77.715186	0.144000	2.024198
77.699214	0.145000	2.038255
77.683240	0.146000	2.052312
77.667265	0.147000	2.066369
77.651288	0.148000	2.080426
77.635310	0.149000	2.094483
77.619330	0.150000	2.108540
77.603349	0.151000	2.122597
77.587366	0.152000	2.136654
77.571382	0.153000	2.150711
77.555397	0.154000	2.164768
77.539410	0.155000	2.178825
77.523421	0.156000	2.192882
77.507431	0.157000	2.206939
77.491439	0.158000	2.220996
