# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.994370	0.001000	0.014057
69.988741	0.002000	0.028114
69.983110	0.003000	0.042171
69.977480	0.004000	0.056228
69.971849	0.005000	0.070285
69.966218	0.006000	0.084342
69.960587	0.007000	0.098399
69.954955	0.008000	0.112455
69.949323	0.009000	0.126512
69.943691	0.010000	0.140569
69.938058	0.011000	0.154626
69.932425	0.012000	0.168683
69.926792	0.013000	0.182740
69.921159	0.014000	0.196797
69.915525	0.015000	0.210854
69.909891	0.016000	0.224911
69.904256	0.017000	0.238968
69.898622	0.018000	0.253025
69.892987	0.019000	0.267082
69.887352	0.020000	0.281139
69.881716	0.021000	0.295196
69.876080	0.022000	0.309253
69.870444	0.023000	0.323309
69.864807	0.024000	0.337366
69.859171	0.025000	0.351423
69.853534	0.026000	0.365480
69.847896	0.027000	0.379537
69.842259	0.028000	0.393594
69.836621	0.029000	0.407651
69.830982	0.030000	0.421708
69.825344	0.031000	0.435765
69.819705	0.032000	0.449822
69.814066	0.033000	0.463879
69.808426	0.034000	0.477936
69.802787	0.035000	0.491993
69.797147	0.036000	0.506050
69.791506	0.037000	0.520107
69.785866	0.038000	0.534163
69.780225	0.039000	0.548220
69.774583	0.040000	0.562277
69.768942	0.041000	0.576334
69.763300	0.042000	0.590391
69.757658	0.043000	0.604448
69.752015	0.044000	0.618505
69.746373	0.045000	0.632562
69.740729	0.046000	0.646619
69.735086	0.047000	0.660676
69.729442	0.048000	0.674733
69.723798	0.049000	0.688790
69.718154	0.050000	0.702847
69.712510	0.051000	0.716904
69.706865	0.052000	0.730961
69.701220	0.053000	0.745017
69.695574	0.054000	0.759074
69.689928	0.055000	0.773131
69.684282	0.056000	0.787188
69.678636	0.057000	0.801245
69.672989	0.058000	0.815302
69.667342	0.059000	0.829359
69.661695	0.060000	0.843416
69.656047	0.061000	0.857473
69.650400	0.062000	0.871530
69.644751	0.063000	0.885587
69.639103	0.064000	0.899644
69.633454	0.065000	0.913701
69.627805	0.066000	0.927758
69.622156	0.067000	0.941815
69.616506	0.068000	0.955872
69.610856	0.069000	0.969928
69.605206	0.070000	0.983985
69.599555	0.071000	0.998042
69.593904	0.072000	1.012099
69.588253	0.073000	1.026156
69.582602	0.074000	1.040213
69.576950	0.075000	1.054270
69.571298	0.076000	1.068327
69.565645	0.077000	1.082384
69.559993	0.078000	1.096441
69.554340	0.079000	1.110498
69.548686	0.080000	1.124555
69.543033	0.081000	1.138612
69.537379	0.082000	1.152669
69.531724	0.083000	1.166726
69.526070	0.084000	1.180782
69.520415	0.085000	1.194839
69.514760	0.086000	1.208896
69.509105	0.087000	1.222953
69.503449	0.088000	1.237010
69.497793	0.089000	1.251067
69.492136	0.090000	1.265124
69.486480	0.091000	1.279181
69.480823	0.092000	1.293238
69.475166	0.093000	1.307295
69.469508	0.094000	1.321352
69.463850	0.095000	1.335409
69.458192	0.096000	1.349466
69.452534	0.097000	1.363523
69.446875	0.098000	1.377580
69.441216	0.099000	1.391636
69.435557	0.100000	1.405693
69.429897	0.101000	1.419750
69.424237	0.102000	1.433807
69.418577	0.103000	1.447864
69.412916	0.104000	1.461921
69.407255	0.105000	1.475978
69.401594	0.106000	1.490035
69.395932	0.107000	1.504092
69.390271	0.108000	1.518149
69.384609	0.109000	1.532206
69.378946	0.110000	1.546263
69.373283	0.111000	1.560320
69.367620	0.112000	1.574377
69.361957	0.113000	1.588434
69.356294	0.114000	1.602490
69.350630	0.115000	1.616547
69.344965	0.116000	1.630604
69.339301	0.117000	1.644661
69.333636	0.118000	1.658718
69.327971	0.119000	1.672775
69.322306	0.120000	1.686832
69.316640	0.121000	1.700889
69.310974	0.122000	1.714946
69.305307	0.123000	1.729003
69.299641	0.124000	1.743060
69.293974	0.125000	1.757117
69.288306	0.126000	1.771174
69.282639	0.127000	1.785231
69.276971	0.128000	1.799288
69.271303	0.129000	1.813344
69.265634	0.130000	1.827401
69.259966	0.131000	1.841458
69.254297	0.132000	1.855515
69.248627	0.133000	1.869572
69.242957	0.134000	1.883629
69.237287	0.135000	1.897686
69.231617	0.136000	1.911743
69.225946	0.137000	1.925800
69.220276	0.138000	1.939857
69.214604	0.139000	1.953914
69.208933	0.140000	1.967971
69.203261	0.141000	1.982028
69.197589	0.142000	1.996085
69.191916	0.143000	2.010142
69.186244	0.144000	2.024198
69.180571	0.145000	2.038255
69.174897	0.146000	2.052312
69.169224	0.147000	2.066369
69.163550	0.148000	2.080426
69.157875	0.149000	2.094483
69.152201	0.150000	2.108540
69.146526	0.151000	2.122597
69.140851	0.152000	2.136654
69.135175	0.153000	2.150711
69.129499	0.154000	2.164768
69.123823	0.155000	2.178825
69.118147	0.156000	2.192882
69.112470	0.157000	2.206939
69.106793	0.158000	2.220996
69.101116	0.159000	2.235052
69.095438	0.160000	2.249109
69.089760	0.161000	2.263166
69.084082	0.162000	2.277223
69.078403	0.163000	2.291280
69.072724	0.164000	2.305337
69.067045	0.165000	2.319394
69.061366	0.166000	2.333451
69.055686	0.167000	2.347508
69.050006	0.168000	2.361565
69.044326	0.169000	2.375622
69.038645	0.170000	2.389679
69.032964	0.171000	2.403736
69.027282	0.172000	2.417793
69.021601	0.173000	2.431850
69.015919	0.174000	2.445907
69.010237	0.175000	2.459963
69.004554	0.176000	2.474020
68.998871	0.177000	2.488077
68.993188	0.178000	2.502134
68.987505	0.179000	2.516191
68.981821	0.180000	2.530248
68.976137	0.181000	2.544305
68.970452	0.182000	2.558362
68.964768	0.183000	2.572419
68.959083	0.184000	2.586476
68.953397	0.185000	2.600533
68.947712	0.186000	2.614590
68.942026	0.187000	2.628647
68.936340	0.188000	2.642704
68.930653	0.189000	2.656761
68.924966	0.190000	2.670817
68.919279	0.191000	2.684874
68.913592	0.192000	2.698931
68.907904	0.193000	2.712988
68.902216	0.194000	2.727045
68.896527	0.195000	2.741102
68.890839	0.196000	2.755159
68.885150	0.197000	2.769216
68.879460	0.198000	2.783273
68.873771	0.199000	2.797330
68.868081	0.200000	2.811387
68.862391	0.201000	2.825444
68.856700	0.202000	2.839501
68.851009	0.203000	2.853558
68.845318	0.204000	2.867615
68.839626	0.205000	2.881671
68.833935	0.206000	2.895728
68.828243	0.207000	2.909785
68.822550	0.208000	2.923842
68.816858	0.209000	2.937899
68.811164	0.210000	2.951956
68.805471	0.211000	2.966013
68.799778	0.212000	2.980070
68.794084	0.213000	2.994127
68.788389	0.214000	3.008184
68.782695	0.215000	3.022241
68.777000	0.216000	3.036298
68.771305	0.217000	3.050355
68.765609	0.218000	3.064412
68.759913	0.219000	3.078469
68.754217	0.220000	3.092525
68.748521	0.221000	3.106582
68.742824	0.222000	3.120639
68.737127	0.223000	3.134696
68.731430	0.224000	3.148753
68.725732	0.225000	3.162810
68.720034	0.226000	3.176867
68.714336	0.227000	3.190924
68.708637	0.228000	3.204981
68.702939	0.229000	3.219038
68.697239	0.230000	3.233095
68.691540	0.231000	3.247152
68.685840	0.232000	3.261209
68.680140	0.233000	3.275266
68.674439	0.234000	3.289323
68.668739	0.235000	3.303379
68.663038	0.236000	3.317436
68.657336	0.237000	3.331493
68.651635	0.238000	3.345550
68.645933	0.239000	3.359607
68.640230	0.240000	3.373664
68.634528	0.241000	3.387721
68.628825	0.242000	3.401778
68.623122	0.243000	3.415835
68.617418	0.244000	3.429892
68.611714	0.245000	3.443949
68.606010	0.246000	3.458006
68.600306	0.247000	3.472063
68.594601	0.248000	3.486120
68.588896	0.249000	3.500177
68.583190	0.250000	3.514233
68.577485	0.251000	3.528290
68.571779	0.252000	3.542347
68.566072	0.253000	3.556404
68.560366	0.254000	3.570461
68.554659	0.255000	3.584518
68.548951	0.256000	3.598575
68.543244	0.257000	3.612632
68.537536	0.258000	3.626689
68.531828	0.259000	3.640746
68.526119	0.260000	3.654803
68.520410	0.261000	3.668860
68.514701	0.262000	3.682917
68.508992	0.263000	3.696974
68.503282	0.264000	3.711031
68.497572	0.265000	3.725087
68.491862	0.266000	3.739144
68.486151	0.267000	3.753201
68.480440	0.268000	3.767258
68.474729	0.269000	3.781315
68.469017	0.270000	3.795372
68.463305	0.271000	3.809429
68.457593	0.272000	3.823486
68.451880	0.273000	3.837543
68.446167	0.274000	3.851600
68.440454	0.275000	3.865657
68.434741	0.276000	3.879714
68.429027	0.277000	3.893771
68.423313	0.278000	3.907828
68.417598	0.279000	3.921885
68.411884	0.280000	3.935942
68.406168	0.281000	3.949998
68.400453	0.282000	3.964055
68.394737	0.283000	3.978112
68.389021	0.284000	3.992169
68.383305	0.285000	4.006226
68.377589	0.286000	4.020283
68.371872	0.287000	4.034340
68.366154	0.288000	4.048397
68.360437	0.289000	4.062454
68.354719	0.290000	4.076511
68.349001	0.291000	4.090568
68.343282	0.292000	4.104625
68.337563	0.293000	4.118682
68.331844	0.294000	4.132739
68.326125	0.295000	4.146796
68.320405	0.296000	4.160852
68.314685	0.297000	4.174909
68.308965	0.298000	4.188966
68.303244	0.299000	4.203023
