# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 20 MeV
20.000000	0.000000	0.000000
19.999646	0.001000	0.014057
19.999292	0.002000	0.028114
19.998937	0.003000	0.042171
19.998583	0.004000	0.056228
19.998229	0.005000	0.070285
19.997875	0.006000	0.084342
19.997521	0.007000	0.098399
19.997166	0.008000	0.112455
19.996812	0.009000	0.126512
19.996458	0.010000	0.140569
19.996104	0.011000	0.154626
19.995749	0.012000	0.168683
19.995395	0.013000	0.182740
19.995041	0.014000	0.196797
19.994687	0.015000	0.210854
19.994332	0.016000	0.224911
19.993978	0.017000	0.238968
19.993624	0.018000	0.253025
19.993269	0.019000	0.267082
19.992915	0.020000	0.281139
19.992561	0.021000	0.295196
19.992206	0.022000	0.309253
19.991852	0.023000	0.323309
19.991498	0.024000	0.337366
19.991144	0.025000	0.351423
19.990789	0.026000	0.365480
19.990435	0.027000	0.379537
19.990081	0.028000	0.393594
19.989726	0.029000	0.407651
19.989372	0.030000	0.421708
19.989017	0.031000	0.435765
19.988663	0.032000	0.449822
19.988309	0.033000	0.463879
19.987954	0.034000	0.477936
19.987600	0.035000	0.491993
19.987246	0.036000	0.506050
19.986891	0.037000	0.520107
19.986537	0.038000	0.534163
19.986182	0.039000	0.548220
19.985828	0.040000	0.562277
19.985474	0.041000	0.576334
19.985119	0.042000	0.590391
19.984765	0.043000	0.604448
19.984410	0.044000	0.618505
19.984056	0.045000	0.632562
19.983702	0.046000	0.646619
19.983347	0.047000	0.660676
19.982993	0.048000	0.674733
19.982638	0.049000	0.688790
19.982284	0.050000	0.702847
19.981929	0.051000	0.716904
19.981575	0.052000	0.730961
19.981220	0.053000	0.745017
19.980866	0.054000	0.759074
19.980511	0.055000	0.773131
19.980157	0.056000	0.787188
19.979802	0.057000	0.801245
19.979448	0.058000	0.815302
19.979093	0.059000	0.829359
19.978739	0.060000	0.843416
19.978384	0.061000	0.857473
19.978030	0.062000	0.871530
19.977675	0.063000	0.885587
19.977321	0.064000	0.899644
19.976966	0.065000	0.913701
19.976612	0.066000	0.927758
19.976257	0.067000	0.941815
19.975903	0.068000	0.955872
19.975548	0.069000	0.969928
19.975194	0.070000	0.983985
19.974839	0.071000	0.998042
19.974485	0.072000	1.012099
19.974130	0.073000	1.026156
19.973775	0.074000	1.040213
19.973421	0.075000	1.054270
19.973066	0.076000	1.068327
19.972712	0.077000	1.082384
19.972357	0.078000	1.096441
19.972002	0.079000	1.110498
19.971648	0.080000	1.124555
19.971293	0.081000	1.138612
19.970939	0.082000	1.152669
19.970584	0.083000	1.166726
19.970229	0.084000	1.180782
19.969875	0.085000	1.194839
19.969520	0.086000	1.208896
19.969165	0.087000	1.222953
19.968811	0.088000	1.237010
19.968456	0.089000	1.251067
19.968101	0.090000	1.265124
19.967747	0.091000	1.279181
19.967392	0.092000	1.293238
19.967037	0.093000	1.307295
19.966683	0.094000	1.321352
19.966328	0.095000	1.335409
19.965973	0.096000	1.349466
19.965619	0.097000	1.363523
19.965264	0.098000	1.377580
19.964909	0.099000	1.391636
19.964555	0.100000	1.405693
19.964200	0.101000	1.419750
19.963845	0.102000	1.433807
19.963490	0.103000	1.447864
19.963136	0.104000	1.461921
19.962781	0.105000	1.475978
19.962426	0.106000	1.490035
19.962071	0.107000	1.504092
19.961717	0.108000	1.518149
19.961362	0.109000	1.532206
19.961007	0.110000	1.546263
19.960652	0.111000	1.560320
19.960298	0.112000	1.574377
19.959943	0.113000	1.588434
19.959588	0.114000	1.602490
19.959233	0.115000	1.616547
19.958878	0.116000	1.630604
19.958524	0.117000	1.644661
19.958169	0.118000	1.658718
19.957814	0.119000	1.672775
19.957459	0.120000	1.686832
19.957104	0.121000	1.700889
19.956750	0.122000	1.714946
19.956395	0.123000	1.729003
19.956040	0.124000	1.743060
19.955685	0.125000	1.757117
19.955330	0.126000	1.771174
19.954975	0.127000	1.785231
19.954620	0.128000	1.799288
19.954266	0.129000	1.813344
19.953911	0.130000	1.827401
19.953556	0.131000	1.841458
19.953201	0.132000	1.855515
19.952846	0.133000	1.869572
19.952491	0.134000	1.883629
19.952136	0.135000	1.897686
19.951781	0.136000	1.911743
19.951426	0.137000	1.925800
19.951072	0.138000	1.939857
19.950717	0.139000	1.953914
19.950362	0.140000	1.967971
19.950007	0.141000	1.982028
19.949652	0.142000	1.996085
19.949297	0.143000	2.010142
19.948942	0.144000	2.024198
19.948587	0.145000	2.038255
19.948232	0.146000	2.052312
19.947877	0.147000	2.066369
19.947522	0.148000	2.080426
19.947167	0.149000	2.094483
19.946812	0.150000	2.108540
19.946457	0.151000	2.122597
19.946102	0.152000	2.136654
19.945747	0.153000	2.150711
19.945392	0.154000	2.164768
19.945037	0.155000	2.178825
19.944682	0.156000	2.192882
19.944327	0.157000	2.206939
19.943972	0.158000	2.220996
19.943617	0.159000	2.235052
19.943262	0.160000	2.249109
19.942907	0.161000	2.263166
19.942552	0.162000	2.277223
19.942197	0.163000	2.291280
19.941842	0.164000	2.305337
19.941487	0.165000	2.319394
19.941132	0.166000	2.333451
19.940777	0.167000	2.347508
19.940422	0.168000	2.361565
19.940067	0.169000	2.375622
19.939712	0.170000	2.389679
19.939357	0.171000	2.403736
19.939001	0.172000	2.417793
19.938646	0.173000	2.431850
19.938291	0.174000	2.445907
19.937936	0.175000	2.459963
19.937581	0.176000	2.474020
19.937226	0.177000	2.488077
19.936871	0.178000	2.502134
19.936516	0.179000	2.516191
19.936161	0.180000	2.530248
19.935805	0.181000	2.544305
19.935450	0.182000	2.558362
19.935095	0.183000	2.572419
19.934740	0.184000	2.586476
19.934385	0.185000	2.600533
19.934030	0.186000	2.614590
19.933674	0.187000	2.628647
19.933319	0.188000	2.642704
19.932964	0.189000	2.656761
19.932609	0.190000	2.670817
19.932254	0.191000	2.684874
19.931899	0.192000	2.698931
19.931543	0.193000	2.712988
19.931188	0.194000	2.727045
19.930833	0.195000	2.741102
19.930478	0.196000	2.755159
19.930122	0.197000	2.769216
19.929767	0.198000	2.783273
19.929412	0.199000	2.797330
19.929057	0.200000	2.811387
19.928702	0.201000	2.825444
19.928346	0.202000	2.839501
19.927991	0.203000	2.853558
19.927636	0.204000	2.867615
19.927281	0.205000	2.881671
19.926925	0.206000	2.895728
19.926570	0.207000	2.909785
19.926215	0.208000	2.923842
19.925859	0.209000	2.937899
19.925504	0.210000	2.951956
19.925149	0.211000	2.966013
19.924794	0.212000	2.980070
19.924438	0.213000	2.994127
19.924083	0.214000	3.008184
19.923728	0.215000	3.022241
19.923372	0.216000	3.036298
19.923017	0.217000	3.050355
19.922662	0.218000	3.064412
19.922306	0.219000	3.078469
19.921951	0.220000	3.092525
19.921596	0.221000	3.106582
19.921240	0.222000	3.120639
19.920885	0.223000	3.134696
19.920529	0.224000	3.148753
19.920174	0.225000	3.162810
19.919819	0.226000	3.176867
19.919463	0.227000	3.190924
19.919108	0.228000	3.204981
19.918753	0.229000	3.219038
19.918397	0.230000	3.233095
19.918042	0.231000	3.247152
19.917686	0.232000	3.261209
19.917331	0.233000	3.275266
19.916976	0.234000	3.289323
19.916620	0.235000	3.303379
19.916265	0.236000	3.317436
19.915909	0.237000	3.331493
19.915554	0.238000	3.345550
19.915198	0.239000	3.359607
19.914843	0.240000	3.373664
19.914488	0.241000	3.387721
19.914132	0.242000	3.401778
19.913777	0.243000	3.415835
19.913421	0.244000	3.429892
19.913066	0.245000	3.443949
19.912710	0.246000	3.458006
19.912355	0.247000	3.472063
19.911999	0.248000	3.486120
19.911644	0.249000	3.500177
19.911288	0.250000	3.514233
19.910933	0.251000	3.528290
19.910577	0.252000	3.542347
19.910222	0.253000	3.556404
