# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 30 MeV
30.000000	0.000000	0.000000
29.999742	0.015000	0.210854
29.999485	0.030000	0.421708
29.999227	0.045000	0.632562
29.998969	0.060000	0.843416
29.998712	0.075000	1.054270
29.998454	0.090000	1.265124
29.998196	0.105000	1.475978
29.997939	0.120000	1.686832
29.997681	0.135000	1.897686
29.997423	0.150000	2.108540
29.997166	0.165000	2.319394
29.996908	0.180000	2.530248
29.996650	0.195000	2.741102
29.996393	0.210000	2.951956
29.996135	0.225000	3.162810
29.995877	0.240000	3.373664
29.995620	0.255000	3.584518
29.995362	0.270000	3.795372
29.995104	0.285000	4.006226
29.994847	0.300000	4.217080
29.994589	0.315000	4.427934
29.994331	0.330000	4.638788
29.994074	0.345000	4.849642
29.993816	0.360000	5.060496
29.993558	0.375000	5.271350
29.993301	0.390000	5.482204
29.993043	0.405000	5.693058
29.992785	0.420000	5.903912
29.992528	0.435000	6.114766
29.992270	0.450000	6.325620
29.992012	0.465000	6.536474
29.991754	0.480000	6.747328
29.991497	0.495000	6.958182
29.991239	0.510000	7.169036
29.990981	0.525000	7.379890
29.990724	0.540000	7.590744
29.990466	0.555000	7.801598
29.990208	0.570000	8.012452
29.989951	0.585000	8.223306
29.989693	0.600000	8.434160
29.989435	0.615000	8.645014
29.989177	0.630000	8.855868
29.988920	0.645000	9.066722
29.988662	0.660000	9.277576
29.988404	0.675000	9.488430
29.988146	0.690000	9.699284
29.987889	0.705000	9.910138
29.987631	0.720000	10.120992
29.987373	0.735000	10.331846
29.987116	0.750000	10.542700
29.986858	0.765000	10.753554
29.986600	0.780000	10.964408
29.986342	0.795000	11.175262
29.986085	0.810000	11.386116
29.985827	0.825000	11.596970
29.985569	0.840000	11.807825
29.985311	0.855000	12.018679
29.985054	0.870000	12.229533
29.984796	0.885000	12.440387
29.984538	0.900000	12.651241
29.984280	0.915000	12.862095
29.984023	0.930000	13.072949
29.983765	0.945000	13.283803
29.983507	0.960000	13.494657
29.983249	0.975000	13.705511
29.982992	0.990000	13.916365
29.982734	1.005000	14.127219
29.982476	1.020000	14.338073
29.982218	1.035000	14.548927
29.981961	1.050000	14.759781
29.981703	1.065000	14.970635
29.981445	1.080000	15.181489
29.981187	1.095000	15.392343
29.980930	1.110000	15.603197
29.980672	1.125000	15.814051
29.980414	1.140000	16.024905
29.980156	1.155000	16.235759
29.979898	1.170000	16.446613
29.979641	1.185000	16.657467
29.979383	1.200000	16.868321
29.979125	1.215000	17.079175
29.978867	1.230000	17.290029
29.978610	1.245000	17.500883
29.978352	1.260000	17.711737
29.978094	1.275000	17.922591
29.977836	1.290000	18.133445
29.977578	1.305000	18.344299
29.977321	1.320000	18.555153
29.977063	1.335000	18.766007
29.976805	1.350000	18.976861
29.976547	1.365000	19.187715
29.976289	1.380000	19.398569
29.976032	1.395000	19.609423
29.975774	1.410000	19.820277
29.975516	1.425000	20.031131
29.975258	1.440000	20.241985
29.975000	1.455000	20.452839
29.974743	1.470000	20.663693
29.974485	1.485000	20.874547
29.974227	1.500000	21.085401
29.973969	1.515000	21.296255
29.973711	1.530000	21.507109
29.973453	1.545000	21.717963
29.973196	1.560000	21.928817
29.972938	1.575000	22.139671
29.972680	1.590000	22.350525
29.972422	1.605000	22.561379
29.972164	1.620000	22.772233
29.971907	1.635000	22.983087
29.971649	1.650000	23.193941
29.971391	1.665000	23.404795
29.971133	1.680000	23.615649
29.970875	1.695000	23.826503
29.970617	1.710000	24.037357
29.970360	1.725000	24.248211
29.970102	1.740000	24.459065
29.969844	1.755000	24.669919
29.969586	1.770000	24.880773
29.969328	1.785000	25.091627
29.969070	1.800000	25.302481
29.968812	1.815000	25.513335
29.968555	1.830000	25.724189
29.968297	1.845000	25.935043
29.968039	1.860000	26.145897
29.967781	1.875000	26.356751
29.967523	1.890000	26.567605
29.967265	1.905000	26.778459
29.967007	1.920000	26.989313
29.966750	1.935000	27.200167
29.966492	1.950000	27.411021
29.966234	1.965000	27.621875
29.965976	1.980000	27.832729
29.965718	1.995000	28.043583
29.965460	2.010000	28.254437
29.965202	2.025000	28.465291
29.964945	2.040000	28.676145
29.964687	2.055000	28.886999
29.964429	2.070000	29.097853
29.964171	2.085000	29.308707
29.963913	2.100000	29.519561
29.963655	2.115000	29.730415
29.963397	2.130000	29.941269
29.963139	2.145000	30.152123
29.962881	2.160000	30.362977
29.962624	2.175000	30.573831
29.962366	2.190000	30.784685
29.962108	2.205000	30.995539
29.961850	2.220000	31.206393
29.961592	2.235000	31.417247
29.961334	2.250000	31.628101
29.961076	2.265000	31.838955
29.960818	2.280000	32.049809
29.960560	2.295000	32.260663
29.960302	2.310000	32.471517
29.960045	2.325000	32.682371
29.959787	2.340000	32.893225
29.959529	2.355000	33.104079
29.959271	2.370000	33.314933
29.959013	2.385000	33.525787
29.958755	2.400000	33.736641
29.958497	2.415000	33.947495
29.958239	2.430000	34.158349
29.957981	2.445000	34.369203
29.957723	2.460000	34.580057
29.957465	2.475000	34.790911
29.957207	2.490000	35.001765
29.956950	2.505000	35.212619
29.956692	2.520000	35.423474
29.956434	2.535000	35.634328
29.956176	2.550000	35.845182
29.955918	2.565000	36.056036
29.955660	2.580000	36.266890
29.955402	2.595000	36.477744
29.955144	2.610000	36.688598
29.954886	2.625000	36.899452
29.954628	2.640000	37.110306
29.954370	2.655000	37.321160
29.954112	2.670000	37.532014
29.953854	2.685000	37.742868
29.953596	2.700000	37.953722
29.953338	2.715000	38.164576
29.953080	2.730000	38.375430
29.952822	2.745000	38.586284
29.952565	2.760000	38.797138
29.952307	2.775000	39.007992
29.952049	2.790000	39.218846
29.951791	2.805000	39.429700
29.951533	2.820000	39.640554
29.951275	2.835000	39.851408
29.951017	2.850000	40.062262
29.950759	2.865000	40.273116
29.950501	2.880000	40.483970
29.950243	2.895000	40.694824
29.949985	2.910000	40.905678
29.949727	2.925000	41.116532
29.949469	2.940000	41.327386
29.949211	2.955000	41.538240
29.948953	2.970000	41.749094
29.948695	2.985000	41.959948
29.948437	3.000000	42.170802
29.948179	3.015000	42.381656
29.947921	3.030000	42.592510
29.947663	3.045000	42.803364
29.947405	3.060000	43.014218
29.947147	3.075000	43.225072
29.946889	3.090000	43.435926
29.946631	3.105000	43.646780
29.946373	3.120000	43.857634
29.946115	3.135000	44.068488
29.945857	3.150000	44.279342
29.945599	3.165000	44.490196
29.945341	3.180000	44.701050
29.945083	3.195000	44.911904
29.944825	3.210000	45.122758
29.944567	3.225000	45.333612
29.944309	3.240000	45.544466
29.944051	3.255000	45.755320
29.943793	3.270000	45.966174
29.943535	3.285000	46.177028
29.943277	3.300000	46.387882
29.943019	3.315000	46.598736
29.942761	3.330000	46.809590
29.942503	3.345000	47.020444
29.942245	3.360000	47.231298
29.941987	3.375000	47.442152
29.941729	3.390000	47.653006
29.941471	3.405000	47.863860
29.941213	3.420000	48.074714
29.940955	3.435000	48.285568
29.940697	3.450000	48.496422
29.940439	3.465000	48.707276
29.940181	3.480000	48.918130
29.939923	3.495000	49.128984
29.939665	3.510000	49.339838
29.939407	3.525000	49.550692
29.939149	3.540000	49.761546
29.938890	3.555000	49.972400
29.938632	3.570000	50.183254
29.938374	3.585000	50.394108
29.938116	3.600000	50.604962
29.937858	3.615000	50.815816
29.937600	3.630000	51.026670
29.937342	3.645000	51.237524
29.937084	3.660000	51.448378
29.936826	3.675000	51.659232
29.936568	3.690000	51.870086
29.936310	3.705000	52.080940
29.936052	3.720000	52.291794
29.935794	3.735000	52.502648
29.935536	3.750000	52.713502
29.935278	3.765000	52.924356
29.935020	3.780000	53.135210
29.934762	3.795000	53.346064
29.934503	3.810000	53.556918
29.934245	3.825000	53.767772
29.933987	3.840000	53.978626
29.933729	3.855000	54.189480
29.933471	3.870000	54.400334
29.933213	3.885000	54.611188
29.932955	3.900000	54.822042
29.932697	3.915000	55.032896
29.932439	3.930000	55.243750
29.932181	3.945000	55.454604
29.931923	3.960000	55.665458
29.931665	3.975000	55.876312
29.931406	3.990000	56.087166
29.931148	4.005000	56.298020
29.930890	4.020000	56.508874
