# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.992794	0.001000	0.014057
69.985588	0.002000	0.028114
69.978382	0.003000	0.042171
69.971175	0.004000	0.056228
69.963968	0.005000	0.070285
69.956760	0.006000	0.084342
69.949552	0.007000	0.098399
69.942343	0.008000	0.112455
69.935134	0.009000	0.126512
69.927924	0.010000	0.140569
69.920714	0.011000	0.154626
69.913503	0.012000	0.168683
69.906292	0.013000	0.182740
69.899080	0.014000	0.196797
69.891868	0.015000	0.210854
69.884656	0.016000	0.224911
69.877443	0.017000	0.238968
69.870230	0.018000	0.253025
69.863016	0.019000	0.267082
69.855802	0.020000	0.281139
69.848587	0.021000	0.295196
69.841372	0.022000	0.309253
69.834156	0.023000	0.323309
69.826940	0.024000	0.337366
69.819723	0.025000	0.351423
69.812506	0.026000	0.365480
69.805289	0.027000	0.379537
69.798071	0.028000	0.393594
69.790852	0.029000	0.407651
69.783633	0.030000	0.421708
69.776414	0.031000	0.435765
69.769194	0.032000	0.449822
69.761974	0.033000	0.463879
69.754753	0.034000	0.477936
69.747532	0.035000	0.491993
69.740310	0.036000	0.506050
69.733088	0.037000	0.520107
69.725865	0.038000	0.534163
69.718642	0.039000	0.548220
69.711418	0.040000	0.562277
69.704194	0.041000	0.576334
69.696970	0.042000	0.590391
69.689745	0.043000	0.604448
69.682520	0.044000	0.618505
69.675294	0.045000	0.632562
69.668067	0.046000	0.646619
69.660841	0.047000	0.660676
69.653613	0.048000	0.674733
69.646386	0.049000	0.688790
69.639157	0.050000	0.702847
69.631929	0.051000	0.716904
69.624700	0.052000	0.730961
69.617470	0.053000	0.745017
69.610240	0.054000	0.759074
69.603010	0.055000	0.773131
69.595779	0.056000	0.787188
69.588547	0.057000	0.801245
69.581315	0.058000	0.815302
69.574083	0.059000	0.829359
69.566850	0.060000	0.843416
69.559617	0.061000	0.857473
69.552383	0.062000	0.871530
69.545149	0.063000	0.885587
69.537914	0.064000	0.899644
69.530679	0.065000	0.913701
69.523443	0.066000	0.927758
69.516207	0.067000	0.941815
69.508971	0.068000	0.955872
69.501734	0.069000	0.969928
69.494496	0.070000	0.983985
69.487258	0.071000	0.998042
69.480020	0.072000	1.012099
69.472781	0.073000	1.026156
69.465541	0.074000	1.040213
69.458302	0.075000	1.054270
69.451061	0.076000	1.068327
69.443820	0.077000	1.082384
69.436579	0.078000	1.096441
69.429338	0.079000	1.110498
69.422095	0.080000	1.124555
69.414853	0.081000	1.138612
69.407610	0.082000	1.152669
69.400366	0.083000	1.166726
69.393122	0.084000	1.180782
69.385878	0.085000	1.194839
69.378633	0.086000	1.208896
69.371387	0.087000	1.222953
69.364141	0.088000	1.237010
69.356895	0.089000	1.251067
69.349648	0.090000	1.265124
69.342401	0.091000	1.279181
69.335153	0.092000	1.293238
69.327905	0.093000	1.307295
69.320656	0.094000	1.321352
69.313407	0.095000	1.335409
69.306157	0.096000	1.349466
69.298907	0.097000	1.363523
69.291657	0.098000	1.377580
69.284406	0.099000	1.391636
69.277154	0.100000	1.405693
69.269902	0.101000	1.419750
69.262650	0.102000	1.433807
69.255397	0.103000	1.447864
69.248143	0.104000	1.461921
69.240889	0.105000	1.475978
69.233635	0.106000	1.490035
69.226380	0.107000	1.504092
69.219125	0.108000	1.518149
69.211869	0.109000	1.532206
69.204613	0.110000	1.546263
69.197356	0.111000	1.560320
69.190099	0.112000	1.574377
69.182842	0.113000	1.588434
69.175583	0.114000	1.602490
69.168325	0.115000	1.616547
69.161066	0.116000	1.630604
69.153806	0.117000	1.644661
69.146546	0.118000	1.658718
69.139286	0.119000	1.672775
69.132025	0.120000	1.686832
69.124764	0.121000	1.700889
69.117502	0.122000	1.714946
69.110239	0.123000	1.729003
69.102977	0.124000	1.743060
69.095713	0.125000	1.757117
69.088450	0.126000	1.771174
69.081185	0.127000	1.785231
69.073921	0.128000	1.799288
69.066656	0.129000	1.813344
69.059390	0.130000	1.827401
69.052124	0.131000	1.841458
69.044857	0.132000	1.855515
69.037590	0.133000	1.869572
69.030323	0.134000	1.883629
