# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 20 MeV
20.000000	0.000000	0.000000
19.999646	0.001000	0.010041
19.999292	0.002000	0.020081
19.998937	0.003000	0.030122
19.998583	0.004000	0.040163
19.998229	0.005000	0.050203
19.997875	0.006000	0.060244
19.997521	0.007000	0.070285
19.997166	0.008000	0.080325
19.996812	0.009000	0.090366
19.996458	0.010000	0.100407
19.996104	0.011000	0.110447
19.995749	0.012000	0.120488
19.995395	0.013000	0.130529
19.995041	0.014000	0.140569
19.994687	0.015000	0.150610
19.994332	0.016000	0.160651
19.993978	0.017000	0.170691
19.993624	0.018000	0.180732
19.993269	0.019000	0.190773
19.992915	0.020000	0.200813
19.992561	0.021000	0.210854
19.992206	0.022000	0.220895
19.991852	0.023000	0.230935
19.991498	0.024000	0.240976
19.991144	0.025000	0.251017
19.990789	0.026000	0.261057
19.990435	0.027000	0.271098
19.990081	0.028000	0.281139
19.989726	0.029000	0.291179
19.989372	0.030000	0.301220
19.989017	0.031000	0.311261
19.988663	0.032000	0.321301
19.988309	0.033000	0.331342
19.987954	0.034000	0.341383
19.987600	0.035000	0.351423
19.987246	0.036000	0.361464
19.986891	0.037000	0.371505
19.986537	0.038000	0.381545
19.986182	0.039000	0.391586
19.985828	0.040000	0.401627
19.985474	0.041000	0.411667
19.985119	0.042000	0.421708
19.984765	0.043000	0.431749
19.984410	0.044000	0.441789
19.984056	0.045000	0.451830
19.983702	0.046000	0.461871
19.983347	0.047000	0.471911
19.982993	0.048000	0.481952
19.982638	0.049000	0.491993
19.982284	0.050000	0.502033
19.981929	0.051000	0.512074
19.981575	0.052000	0.522115
19.981220	0.053000	0.532155
19.980866	0.054000	0.542196
19.980511	0.055000	0.552237
19.980157	0.056000	0.562277
19.979802	0.057000	0.572318
19.979448	0.058000	0.582359
19.979093	0.059000	0.592399
19.978739	0.060000	0.602440
19.978384	0.061000	0.612481
19.978030	0.062000	0.622521
19.977675	0.063000	0.632562
19.977321	0.064000	0.642603
19.976966	0.065000	0.652643
19.976612	0.066000	0.662684
19.976257	0.067000	0.672725
19.975903	0.068000	0.682765
19.975548	0.069000	0.692806
19.975194	0.070000	0.702847
19.974839	0.071000	0.712887
19.974485	0.072000	0.722928
19.974130	0.073000	0.732969
19.973775	0.074000	0.743009
19.973421	0.075000	0.753050
19.973066	0.076000	0.763091
19.972712	0.077000	0.773131
19.972357	0.078000	0.783172
19.972002	0.079000	0.793213
19.971648	0.080000	0.803253
19.971293	0.081000	0.813294
19.970939	0.082000	0.823335
19.970584	0.083000	0.833375
19.970229	0.084000	0.843416
19.969875	0.085000	0.853457
19.969520	0.086000	0.863497
19.969165	0.087000	0.873538
19.968811	0.088000	0.883579
19.968456	0.089000	0.893619
19.968101	0.090000	0.903660
19.967747	0.091000	0.913701
19.967392	0.092000	0.923741
19.967037	0.093000	0.933782
19.966683	0.094000	0.943823
19.966328	0.095000	0.953863
19.965973	0.096000	0.963904
19.965619	0.097000	0.973945
19.965264	0.098000	0.983985
19.964909	0.099000	0.994026
19.964555	0.100000	1.004067
19.964200	0.101000	1.014107
19.963845	0.102000	1.024148
19.963490	0.103000	1.034189
19.963136	0.104000	1.044229
19.962781	0.105000	1.054270
19.962426	0.106000	1.064311
19.962071	0.107000	1.074351
19.961717	0.108000	1.084392
19.961362	0.109000	1.094433
19.961007	0.110000	1.104473
19.960652	0.111000	1.114514
19.960298	0.112000	1.124555
19.959943	0.113000	1.134595
19.959588	0.114000	1.144636
19.959233	0.115000	1.154677
19.958878	0.116000	1.164717
19.958524	0.117000	1.174758
19.958169	0.118000	1.184799
19.957814	0.119000	1.194839
19.957459	0.120000	1.204880
19.957104	0.121000	1.214921
19.956750	0.122000	1.224961
19.956395	0.123000	1.235002
19.956040	0.124000	1.245043
19.955685	0.125000	1.255083
19.955330	0.126000	1.265124
19.954975	0.127000	1.275165
19.954620	0.128000	1.285205
19.954266	0.129000	1.295246
19.953911	0.130000	1.305287
19.953556	0.131000	1.315327
19.953201	0.132000	1.325368
19.952846	0.133000	1.335409
19.952491	0.134000	1.345449
19.952136	0.135000	1.355490
19.951781	0.136000	1.365531
19.951426	0.137000	1.375571
19.951072	0.138000	1.385612
19.950717	0.139000	1.395653
19.950362	0.140000	1.405693
19.950007	0.141000	1.415734
19.949652	0.142000	1.425775
19.949297	0.143000	1.435815
19.948942	0.144000	1.445856
19.948587	0.145000	1.455897
19.948232	0.146000	1.465937
19.947877	0.147000	1.475978
19.947522	0.148000	1.486019
19.947167	0.149000	1.496059
19.946812	0.150000	1.506100
19.946457	0.151000	1.516141
19.946102	0.152000	1.526181
19.945747	0.153000	1.536222
19.945392	0.154000	1.546263
19.945037	0.155000	1.556303
19.944682	0.156000	1.566344
19.944327	0.157000	1.576385
19.943972	0.158000	1.586425
19.943617	0.159000	1.596466
19.943262	0.160000	1.606507
19.942907	0.161000	1.616547
19.942552	0.162000	1.626588
19.942197	0.163000	1.636629
19.941842	0.164000	1.646669
19.941487	0.165000	1.656710
19.941132	0.166000	1.666751
19.940777	0.167000	1.676791
19.940422	0.168000	1.686832
19.940067	0.169000	1.696873
19.939712	0.170000	1.706913
19.939357	0.171000	1.716954
19.939001	0.172000	1.726995
19.938646	0.173000	1.737035
19.938291	0.174000	1.747076
19.937936	0.175000	1.757117
19.937581	0.176000	1.767157
19.937226	0.177000	1.777198
19.936871	0.178000	1.787239
19.936516	0.179000	1.797279
19.936161	0.180000	1.807320
19.935805	0.181000	1.817361
19.935450	0.182000	1.827401
19.935095	0.183000	1.837442
19.934740	0.184000	1.847483
19.934385	0.185000	1.857523
19.934030	0.186000	1.867564
19.933674	0.187000	1.877605
19.933319	0.188000	1.887645
19.932964	0.189000	1.897686
19.932609	0.190000	1.907727
19.932254	0.191000	1.917767
19.931899	0.192000	1.927808
19.931543	0.193000	1.937849
19.931188	0.194000	1.947889
19.930833	0.195000	1.957930
19.930478	0.196000	1.967971
19.930122	0.197000	1.978011
19.929767	0.198000	1.988052
19.929412	0.199000	1.998093
19.929057	0.200000	2.008133
19.928702	0.201000	2.018174
19.928346	0.202000	2.028215
19.927991	0.203000	2.038255
19.927636	0.204000	2.048296
