# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 80 MeV
80.000000	0.000000	0.000000
79.984236	0.001000	0.010041
79.968471	0.002000	0.020081
79.952704	0.003000	0.030122
79.936935	0.004000	0.040163
79.921166	0.005000	0.050203
79.905394	0.006000	0.060244
79.889622	0.007000	0.070285
79.873848	0.008000	0.080325
79.858073	0.009000	0.090366
79.842296	0.010000	0.100407
79.826518	0.011000	0.110447
79.810738	0.012000	0.120488
79.794957	0.013000	0.130529
79.779174	0.014000	0.140569
79.763390	0.015000	0.150610
79.747605	0.016000	0.160651
79.731818	0.017000	0.170691
79.716030	0.018000	0.180732
79.700240	0.019000	0.190773
79.684449	0.020000	0.200813
79.668657	0.021000	0.210854
79.652863	0.022000	0.220895
79.637068	0.023000	0.230935
79.621271	0.024000	0.240976
79.605473	0.025000	0.251017
79.589673	0.026000	0.261057
79.573872	0.027000	0.271098
79.558070	0.028000	0.281139
79.542266	0.029000	0.291179
79.526460	0.030000	0.301220
79.510654	0.031000	0.311261
79.494846	0.032000	0.321301
79.479036	0.033000	0.331342
79.463225	0.034000	0.341383
79.447412	0.035000	0.351423
79.431599	0.036000	0.361464
79.415783	0.037000	0.371505
79.399966	0.038000	0.381545
79.384148	0.039000	0.391586
79.368329	0.040000	0.401627
79.352508	0.041000	0.411667
79.336685	0.042000	0.421708
79.320861	0.043000	0.431749
79.305036	0.044000	0.441789
79.289209	0.045000	0.451830
79.273381	0.046000	0.461871
79.257551	0.047000	0.471911
79.241720	0.048000	0.481952
79.225887	0.049000	0.491993
79.210054	0.050000	0.502033
79.194218	0.051000	0.512074
79.178381	0.052000	0.522115
79.162543	0.053000	0.532155
79.146703	0.054000	0.542196
79.130862	0.055000	0.552237
79.115019	0.056000	0.562277
79.099175	0.057000	0.572318
79.083330	0.058000	0.582359
79.067483	0.059000	0.592399
79.051635	0.060000	0.602440
79.035785	0.061000	0.612481
79.019934	0.062000	0.622521
79.004081	0.063000	0.632562
78.988227	0.064000	0.642603
78.972371	0.065000	0.652643
78.956514	0.066000	0.662684
78.940656	0.067000	0.672725
78.924796	0.068000	0.682765
78.908934	0.069000	0.692806
78.893072	0.070000	0.702847
78.877207	0.071000	0.712887
78.861342	0.072000	0.722928
78.845475	0.073000	0.732969
78.829606	0.074000	0.743009
78.813736	0.075000	0.753050
78.797864	0.076000	0.763091
78.781992	0.077000	0.773131
78.766117	0.078000	0.783172
78.750241	0.079000	0.793213
78.734364	0.080000	0.803253
78.718485	0.081000	0.813294
78.702605	0.082000	0.823335
78.686724	0.083000	0.833375
78.670841	0.084000	0.843416
78.654956	0.085000	0.853457
78.639070	0.086000	0.863497
78.623183	0.087000	0.873538
78.607294	0.088000	0.883579
78.591403	0.089000	0.893619
78.575512	0.090000	0.903660
78.559618	0.091000	0.913701
78.543724	0.092000	0.923741
78.527828	0.093000	0.933782
78.511930	0.094000	0.943823
78.496031	0.095000	0.953863
78.480130	0.096000	0.963904
78.464228	0.097000	0.973945
78.448325	0.098000	0.983985
78.432420	0.099000	0.994026
78.416514	0.100000	1.004067
78.400606	0.101000	1.014107
78.384697	0.102000	1.024148
78.368786	0.103000	1.034189
78.352874	0.104000	1.044229
78.336960	0.105000	1.054270
78.321045	0.106000	1.064311
78.305129	0.107000	1.074351
78.289211	0.108000	1.084392
78.273291	0.109000	1.094433
78.257370	0.110000	1.104473
78.241448	0.111000	1.114514
78.225524	0.112000	1.124555
78.209599	0.113000	1.134595
78.193672	0.114000	1.144636
78.177744	0.115000	1.154677
78.161814	0.116000	1.164717
78.145883	0.117000	1.174758
78.129950	0.118000	1.184799
78.114016	0.119000	1.194839
78.098081	0.120000	1.204880
78.082144	0.121000	1.214921
78.066205	0.122000	1.224961
78.050265	0.123000	1.235002
78.034324	0.124000	1.245043
78.018381	0.125000	1.255083
78.002436	0.126000	1.265124
77.986491	0.127000	1.275165
77.970543	0.128000	1.285205
77.954595	0.129000	1.295246
77.938644	0.130000	1.305287
77.922693	0.131000	1.315327
77.906739	0.132000	1.325368
77.890785	0.133000	1.335409
77.874829	0.134000	1.345449
77.858871	0.135000	1.355490
77.842912	0.136000	1.365531
77.826951	0.137000	1.375571
77.810989	0.138000	1.385612
77.795026	0.139000	1.395653
77.779061	0.140000	1.405693
77.763095	0.141000	1.415734
77.747127	0.142000	1.425775
77.731157	0.143000	1.435815
77.715186	0.144000	1.445856
77.699214	0.145000	1.455897
77.683240	0.146000	1.465937
77.667265	0.147000	1.475978
77.651288	0.148000	1.486019
77.635310	0.149000	1.496059
