# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.822283	0.025000	0.251017
69.644284	0.050000	0.502033
69.466003	0.075000	0.753050
69.287438	0.100000	1.004067
69.108588	0.125000	1.255083
68.929451	0.150000	1.506100
68.750026	0.175000	1.757117
68.570312	0.200000	2.008133
68.390306	0.225000	2.259150
68.210008	0.250000	2.510167
68.029417	0.275000	2.761183
67.848530	0.300000	3.012200
67.667347	0.325000	3.263217
67.485865	0.350000	3.514233
67.304084	0.375000	3.765250
67.122002	0.400000	4.016267
66.939617	0.425000	4.267284
66.756928	0.450000	4.518300
66.573933	0.475000	4.769317
66.390631	0.500000	5.020334
66.207021	0.525000	5.271350
66.023099	0.550000	5.522367
65.838866	0.575000	5.773384
65.654320	0.600000	6.024400
65.469458	0.625000	6.275417
65.284279	0.650000	6.526434
65.098782	0.675000	6.777450
64.912964	0.700000	7.028467
64.726825	0.725000	7.279484
64.540363	0.750000	7.530500
64.353575	0.775000	7.781517
64.166460	0.800000	8.032534
63.979017	0.825000	8.283550
63.791243	0.850000	8.534567
63.603137	0.875000	8.785584
63.414698	0.900000	9.036600
63.225922	0.925000	9.287617
63.036809	0.950000	9.538634
62.847357	0.975000	9.789650
62.657563	1.000000	10.040667
62.467426	1.025000	10.291684
62.276945	1.050000	10.542700
62.086116	1.075000	10.793717
61.894939	1.100000	11.044734
61.703411	1.125000	11.295750
61.511530	1.150000	11.546767
61.319295	1.175000	11.797784
61.126704	1.200000	12.048801
60.933753	1.225000	12.299817
60.740442	1.250000	12.550834
60.546769	1.275000	12.801851
60.352730	1.300000	13.052867
60.158325	1.325000	13.303884
59.963551	1.350000	13.554901
59.768406	1.375000	13.805917
59.572888	1.400000	14.056934
59.376994	1.425000	14.307951
59.180723	1.450000	14.558967
58.984072	1.475000	14.809984
58.787040	1.500000	15.061001
58.589623	1.525000	15.312017
58.391820	1.550000	15.563034
58.193627	1.575000	15.814051
57.995044	1.600000	16.065067
57.796068	1.625000	16.316084
57.596695	1.650000	16.567101
57.396925	1.675000	16.818117
57.196754	1.700000	17.069134
56.996180	1.725000	17.320151
56.795200	1.750000	17.571167
56.593813	1.775000	17.822184
56.392015	1.800000	18.073201
56.189804	1.825000	18.324217
55.987178	1.850000	18.575234
55.784133	1.875000	18.826251
55.580668	1.900000	19.077267
55.376779	1.925000	19.328284
55.172465	1.950000	19.579301
54.967721	1.975000	19.830318
54.762546	2.000000	20.081334
54.556937	2.025000	20.332351
54.350891	2.050000	20.583368
54.144404	2.075000	20.834384
53.937475	2.100000	21.085401
53.730101	2.125000	21.336418
53.522278	2.150000	21.587434
53.314003	2.175000	21.838451
53.105275	2.200000	22.089468
52.896088	2.225000	22.340484
52.686441	2.250000	22.591501
52.476331	2.275000	22.842518
52.265754	2.300000	23.093534
52.054707	2.325000	23.344551
51.843187	2.350000	23.595568
51.631191	2.375000	23.846584
51.418716	2.400000	24.097601
51.205758	2.425000	24.348618
50.992313	2.450000	24.599634
50.778379	2.475000	24.850651
50.563953	2.500000	25.101668
50.349030	2.525000	25.352684
50.133607	2.550000	25.603701
49.917680	2.575000	25.854718
49.701247	2.600000	26.105734
49.484303	2.625000	26.356751
49.266845	2.650000	26.607768
49.048869	2.675000	26.858784
48.830372	2.700000	27.109801
48.611349	2.725000	27.360818
48.391796	2.750000	27.611835
48.171711	2.775000	27.862851
47.951088	2.800000	28.113868
47.729924	2.825000	28.364885
47.508215	2.850000	28.615901
47.285956	2.875000	28.866918
47.063144	2.900000	29.117935
46.839775	2.925000	29.368951
46.615843	2.950000	29.619968
46.391346	2.975000	29.870985
46.166277	3.000000	30.122001
45.940634	3.025000	30.373018
45.714411	3.050000	30.624035
45.487605	3.075000	30.875051
45.260209	3.100000	31.126068
45.032220	3.125000	31.377085
44.803634	3.150000	31.628101
44.574444	3.175000	31.879118
44.344647	3.200000	32.130135
44.114237	3.225000	32.381151
43.883209	3.250000	32.632168
43.651559	3.275000	32.883185
43.419280	3.300000	33.134201
43.186369	3.325000	33.385218
42.952820	3.350000	33.636235
42.718626	3.375000	33.887251
42.483784	3.400000	34.138268
42.248287	3.425000	34.389285
42.012130	3.450000	34.640301
41.775306	3.475000	34.891318
41.537811	3.500000	35.142335
41.299638	3.525000	35.393352
41.060782	3.550000	35.644368
40.821236	3.575000	35.895385
40.580994	3.600000	36.146402
40.340051	3.625000	36.397418
40.098399	3.650000	36.648435
39.856032	3.675000	36.899452
39.612944	3.700000	37.150468
39.369128	3.725000	37.401485
39.124578	3.750000	37.652502
38.879286	3.775000	37.903518
38.633245	3.800000	38.154535
38.386449	3.825000	38.405552
38.138890	3.850000	38.656568
