# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 70 MeV
70.000000	0.000000	0.000000
69.919806	0.016000	0.208857
69.839552	0.032000	0.417714
69.759237	0.048000	0.626571
69.678861	0.064000	0.835428
69.598424	0.080000	1.044285
69.517926	0.096000	1.253142
69.437366	0.112000	1.461999
69.356745	0.128000	1.670856
69.276062	0.144000	1.879713
69.195318	0.160000	2.088570
69.114511	0.176000	2.297427
69.033643	0.192000	2.506284
68.952712	0.208000	2.715141
68.871719	0.224000	2.923998
68.790664	0.240000	3.132855
68.709545	0.256000	3.341712
68.628364	0.272000	3.550569
68.547121	0.288000	3.759426
68.465814	0.304000	3.968283
68.384444	0.320000	4.177140
68.303010	0.336000	4.385997
68.221513	0.352000	4.594854
68.139952	0.368000	4.803711
68.058328	0.384000	5.012568
67.976639	0.400000	5.221425
67.894887	0.416000	5.430282
67.813070	0.432000	5.639139
67.731189	0.448000	5.847996
67.649243	0.464000	6.056853
67.567232	0.480000	6.265710
67.485157	0.496000	6.474567
67.403016	0.512000	6.683424
67.320810	0.528000	6.892281
67.238539	0.544000	7.101138
67.156203	0.560000	7.309995
67.073800	0.576000	7.518852
66.991332	0.592000	7.727709
66.908798	0.608000	7.936566
66.826198	0.624000	8.145423
66.743531	0.640000	8.354280
66.660798	0.656000	8.563137
66.577998	0.672000	8.771994
66.495132	0.688000	8.980851
66.412199	0.704000	9.189708
66.329198	0.720000	9.398565
66.246130	0.736000	9.607422
66.162995	0.752000	9.816279
66.079792	0.768000	10.025136
65.996521	0.784000	10.233993
65.913183	0.800000	10.442850
65.829776	0.816000	10.651707
65.746301	0.832000	10.860564
65.662757	0.848000	11.069421
65.579145	0.864000	11.278278
65.495464	0.880000	11.487135
65.411715	0.896000	11.695992
65.327896	0.912000	11.904849
65.244007	0.928000	12.113706
65.160050	0.944000	12.322563
65.076022	0.960000	12.531420
64.991925	0.976000	12.740277
64.907758	0.992000	12.949134
64.823520	1.008000	13.157991
64.739212	1.024000	13.366848
64.654834	1.040000	13.575705
64.570385	1.056000	13.784562
64.485865	1.072000	13.993419
64.401274	1.088000	14.202276
64.316612	1.104000	14.411133
64.231878	1.120000	14.619990
64.147073	1.136000	14.828847
64.062196	1.152000	15.037704
63.977246	1.168000	15.246561
63.892225	1.184000	15.455418
63.807131	1.200000	15.664275
63.721965	1.216000	15.873132
63.636726	1.232000	16.081989
63.551415	1.248000	16.290846
63.466030	1.264000	16.499703
63.380571	1.280000	16.708560
63.295040	1.296000	16.917417
63.209434	1.312000	17.126274
63.123755	1.328000	17.335131
63.038002	1.344000	17.543988
62.952174	1.360000	17.752845
62.866272	1.376000	17.961702
62.780296	1.392000	18.170559
62.694244	1.408000	18.379416
62.608118	1.424000	18.588273
62.521916	1.440000	18.797130
62.435639	1.456000	19.005987
62.349286	1.472000	19.214844
62.262858	1.488000	19.423701
62.176353	1.504000	19.632558
62.089772	1.520000	19.841415
62.003115	1.536000	20.050272
61.916381	1.552000	20.259129
61.829570	1.568000	20.467986
61.742682	1.584000	20.676843
61.655717	1.600000	20.885700
61.568675	1.616000	21.094557
61.481554	1.632000	21.303414
61.394356	1.648000	21.512271
61.307080	1.664000	21.721128
61.219726	1.680000	21.929985
61.132293	1.696000	22.138842
61.044781	1.712000	22.347699
60.957190	1.728000	22.556556
60.869521	1.744000	22.765413
60.781771	1.760000	22.974270
60.693943	1.776000	23.183127
60.606034	1.792000	23.391984
60.518045	1.808000	23.600841
60.429976	1.824000	23.809698
60.341827	1.840000	24.018555
60.253597	1.856000	24.227412
60.165286	1.872000	24.436269
60.076894	1.888000	24.645126
59.988421	1.904000	24.853983
59.899866	1.920000	25.062840
59.811229	1.936000	25.271697
59.722510	1.952000	25.480554
59.633709	1.968000	25.689411
59.544825	1.984000	25.898268
59.455859	2.000000	26.107125
59.366809	2.016000	26.315982
59.277677	2.032000	26.524839
59.188461	2.048000	26.733696
59.099161	2.064000	26.942553
59.009778	2.080000	27.151410
58.920310	2.096000	27.360267
58.830758	2.112000	27.569124
58.741121	2.128000	27.777981
58.651400	2.144000	27.986838
58.561593	2.160000	28.195695
58.471701	2.176000	28.404552
58.381723	2.192000	28.613409
58.291660	2.208000	28.822266
58.201510	2.224000	29.031123
58.111274	2.240000	29.239980
58.020952	2.256000	29.448837
57.930542	2.272000	29.657694
57.840046	2.288000	29.866551
57.749462	2.304000	30.075408
57.658790	2.320000	30.284265
57.568031	2.336000	30.493122
57.477184	2.352000	30.701979
57.386248	2.368000	30.910836
57.295224	2.384000	31.119693
57.204110	2.400000	31.328550
57.112908	2.416000	31.537407
57.021616	2.432000	31.746264
56.930235	2.448000	31.955121
56.838763	2.464000	32.163978
56.747201	2.480000	32.372835
56.655549	2.496000	32.581692
56.563806	2.512000	32.790549
56.471972	2.528000	32.999406
56.380047	2.544000	33.208263
56.288030	2.560000	33.417120
56.195922	2.576000	33.625977
56.103721	2.592000	33.834834
56.011428	2.608000	34.043691
55.919042	2.624000	34.252548
55.826563	2.640000	34.461405
55.733991	2.656000	34.670262
