# Energy(MeV) 	mg/cm2 	cm
# Starting Energy: 30 MeV
29.898548	5.250000	52.713502
29.898064	5.275000	52.964519
29.897580	5.300000	53.215536
29.897097	5.325000	53.466552
29.896613	5.350000	53.717569
29.896129	5.375000	53.968586
29.895645	5.400000	54.219602
29.895162	5.425000	54.470619
29.894678	5.450000	54.721636
29.894194	5.475000	54.972652
29.893710	5.500000	55.223669
29.893227	5.525000	55.474686
29.892743	5.550000	55.725702
29.892259	5.575000	55.976719
29.891775	5.600000	56.227736
29.891291	5.625000	56.478752
29.890807	5.650000	56.729769
29.890324	5.675000	56.980786
29.889840	5.700000	57.231802
29.889356	5.725000	57.482819
29.888872	5.750000	57.733836
29.888388	5.775000	57.984852
29.887904	5.800000	58.235869
29.887421	5.825000	58.486886
29.886937	5.850000	58.737903
29.886453	5.875000	58.988919
29.885969	5.900000	59.239936
29.885485	5.925000	59.490953
29.885001	5.950000	59.741969
29.884517	5.975000	59.992986
29.884033	6.000000	60.244003
29.883549	6.025000	60.495019
29.883066	6.050000	60.746036
29.882582	6.075000	60.997053
29.882098	6.100000	61.248069
29.881614	6.125000	61.499086
29.881130	6.150000	61.750103
29.880646	6.175000	62.001119
29.880162	6.200000	62.252136
29.879678	6.225000	62.503153
29.879194	6.250000	62.754169
29.878710	6.275000	63.005186
29.878226	6.300000	63.256203
29.877742	6.325000	63.507219
29.877258	6.350000	63.758236
29.876774	6.375000	64.009253
29.876290	6.400000	64.260269
29.875806	6.425000	64.511286
29.875322	6.450000	64.762303
29.874838	6.475000	65.013319
29.874354	6.500000	65.264336
29.873870	6.525000	65.515353
29.873386	6.550000	65.766369
29.872902	6.575000	66.017386
29.872418	6.600000	66.268403
29.871934	6.625000	66.519420
29.871450	6.650000	66.770436
29.870966	6.675000	67.021453
29.870482	6.700000	67.272470
29.869998	6.725000	67.523486
29.869513	6.750000	67.774503
29.869029	6.775000	68.025520
29.868545	6.800000	68.276536
29.868061	6.825000	68.527553
29.867577	6.850000	68.778570
29.867093	6.875000	69.029586
29.866609	6.900000	69.280603
29.866125	6.925000	69.531620
29.865641	6.950000	69.782636
29.865156	6.975000	70.033653
29.864672	7.000000	70.284670
29.864188	7.025000	70.535686
29.863704	7.050000	70.786703
29.863220	7.075000	71.037720
29.862736	7.100000	71.288736
29.862252	7.125000	71.539753
29.861767	7.150000	71.790770
29.861283	7.175000	72.041786
29.860799	7.200000	72.292803
29.860315	7.225000	72.543820
29.859831	7.250000	72.794836
29.859346	7.275000	73.045853
29.858862	7.300000	73.296870
29.858378	7.325000	73.547886
29.857894	7.350000	73.798903
29.857409	7.375000	74.049920
29.856925	7.400000	74.300936
29.856441	7.425000	74.551953
29.855957	7.450000	74.802970
29.855472	7.475000	75.053987
29.854988	7.500000	75.305003
29.854504	7.525000	75.556020
29.854020	7.550000	75.807037
29.853535	7.575000	76.058053
29.853051	7.600000	76.309070
29.852567	7.625000	76.560087
29.852083	7.650000	76.811103
29.851598	7.675000	77.062120
29.851114	7.700000	77.313137
29.850630	7.725000	77.564153
29.850145	7.750000	77.815170
29.849661	7.775000	78.066187
29.849177	7.800000	78.317203
29.848692	7.825000	78.568220
29.848208	7.850000	78.819237
29.847724	7.875000	79.070253
29.847239	7.900000	79.321270
29.846755	7.925000	79.572287
29.846270	7.950000	79.823303
29.845786	7.975000	80.074320
29.845302	8.000000	80.325337
29.844817	8.025000	80.576353
29.844333	8.050000	80.827370
29.843849	8.075000	81.078387
29.843364	8.100000	81.329403
29.842880	8.125000	81.580420
29.842395	8.150000	81.831437
29.841911	8.175000	82.082453
29.841426	8.200000	82.333470
29.840942	8.225000	82.584487
29.840458	8.250000	82.835504
29.839973	8.275000	83.086520
29.839489	8.300000	83.337537
29.839004	8.325000	83.588554
29.838520	8.350000	83.839570
29.838035	8.375000	84.090587
29.837551	8.400000	84.341604
29.837066	8.425000	84.592620
29.836582	8.450000	84.843637
29.836097	8.475000	85.094654
29.835613	8.500000	85.345670
29.835128	8.525000	85.596687
29.834644	8.550000	85.847704
29.834159	8.575000	86.098720
29.833675	8.600000	86.349737
29.833190	8.625000	86.600754
29.832706	8.650000	86.851770
29.832221	8.675000	87.102787
29.831737	8.700000	87.353804
29.831252	8.725000	87.604820
29.830768	8.750000	87.855837
29.830283	8.775000	88.106854
29.829798	8.800000	88.357870
29.829314	8.825000	88.608887
29.828829	8.850000	88.859904
29.828345	8.875000	89.110920
29.827860	8.900000	89.361937
29.827375	8.925000	89.612954
29.826891	8.950000	89.863970
29.826406	8.975000	90.114987
29.825922	9.000000	90.366004
29.825437	9.025000	90.617021
29.824952	9.050000	90.868037
29.824468	9.075000	91.119054
29.823983	9.100000	91.370071
29.823498	9.125000	91.621087
29.823014	9.150000	91.872104
29.822529	9.175000	92.123121
29.822044	9.200000	92.374137
29.821560	9.225000	92.625154
29.821075	9.250000	92.876171
29.820590	9.275000	93.127187
29.820106	9.300000	93.378204
29.819621	9.325000	93.629221
29.819136	9.350000	93.880237
29.818652	9.375000	94.131254
29.818167	9.400000	94.382271
29.817682	9.425000	94.633287
29.817197	9.450000	94.884304
29.816713	9.475000	95.135321
29.816228	9.500000	95.386337
29.815743	9.525000	95.637354
29.815258	9.550000	95.888371
29.814774	9.575000	96.139387
29.814289	9.600000	96.390404
29.813804	9.625000	96.641421
29.813319	9.650000	96.892437
29.812835	9.675000	97.143454
29.812350	9.700000	97.394471
29.811865	9.725000	97.645487
29.811380	9.750000	97.896504
29.810895	9.775000	98.147521
29.810411	9.800000	98.398538
29.809926	9.825000	98.649554
29.809441	9.850000	98.900571
29.808956	9.875000	99.151588
29.808471	9.900000	99.402604
29.807986	9.925000	99.653621
29.807502	9.950000	99.904638
29.807017	9.975000	100.155654
29.806532	10.000000	100.406671
29.806047	10.025000	100.657688
29.805562	10.050000	100.908704
29.805077	10.075000	101.159721
29.804592	10.100000	101.410738
29.804107	10.125000	101.661754
29.803622	10.150000	101.912771
29.803138	10.175000	102.163788
29.802653	10.200000	102.414804
29.802168	10.225000	102.665821
29.801683	10.250000	102.916838
29.801198	10.275000	103.167854
29.800713	10.300000	103.418871
29.800228	10.325000	103.669888
29.799743	10.350000	103.920904
29.799258	10.375000	104.171921
29.798773	10.400000	104.422938
29.798288	10.425000	104.673954
29.797803	10.450000	104.924971
29.797318	10.475000	105.175988
29.796833	10.500000	105.427004
29.796348	10.525000	105.678021
29.795863	10.550000	105.929038
29.795378	10.575000	106.180055
29.794893	10.600000	106.431071
29.794408	10.625000	106.682088
29.793923	10.650000	106.933105
29.793438	10.675000	107.184121
29.792953	10.700000	107.435138
29.792468	10.725000	107.686155
29.791983	10.750000	107.937171
29.791498	10.775000	108.188188
29.791013	10.800000	108.439205
29.790528	10.825000	108.690221
29.790043	10.850000	108.941238
29.789558	10.875000	109.192255
29.789073	10.900000	109.443271
29.788588	10.925000	109.694288
29.788103	10.950000	109.945305
29.787618	10.975000	110.196321
29.787132	11.000000	110.447338
29.786647	11.025000	110.698355
29.786162	11.050000	110.949371
29.785677	11.075000	111.200388
29.785192	11.100000	111.451405
29.784707	11.125000	111.702421
29.784222	11.150000	111.953438
29.783737	11.175000	112.204455
29.783251	11.200000	112.455471
29.782766	11.225000	112.706488
29.782281	11.250000	112.957505
29.781796	11.275000	113.208521
29.781311	11.300000	113.459538
29.780826	11.325000	113.710555
29.780340	11.350000	113.961572
29.779855	11.375000	114.212588
29.779370	11.400000	114.463605
29.778885	11.425000	114.714622
29.778400	11.450000	114.965638
29.777914	11.475000	115.216655
29.777429	11.500000	115.467672
29.776944	11.525000	115.718688
29.776459	11.550000	115.969705
29.775973	11.575000	116.220722
29.775488	11.600000	116.471738
29.775003	11.625000	116.722755
29.774518	11.650000	116.973772
29.774032	11.675000	117.224788
29.773547	11.700000	117.475805
29.773062	11.725000	117.726822
29.772577	11.750000	117.977838
29.772091	11.775000	118.228855
29.771606	11.800000	118.479872
29.771121	11.825000	118.730888
29.770635	11.850000	118.981905
29.770150	11.875000	119.232922
29.769665	11.900000	119.483938
29.769179	11.925000	119.734955
29.768694	11.950000	119.985972
29.768209	11.975000	120.236988
29.767723	12.000000	120.488005
29.767238	12.025000	120.739022
29.766753	12.050000	120.990038
29.766267	12.075000	121.241055
29.765782	12.100000	121.492072
29.765297	12.125000	121.743089
29.764811	12.150000	121.994105
29.764326	12.175000	122.245122
29.763840	12.200000	122.496139
29.763355	12.225000	122.747155
29.762870	12.250000	122.998172
29.762384	12.275000	123.249189
29.761899	12.300000	123.500205
29.761413	12.325000	123.751222
29.760928	12.350000	124.002239
29.760443	12.375000	124.253255
29.759957	12.400000	124.504272
29.759472	12.425000	124.755289
29.758986	12.450000	125.006305
29.758501	12.475000	125.257322
29.758015	12.500000	125.508339
29.757530	12.525000	125.759355
29.757044	12.550000	126.010372
29.756559	12.575000	126.261389
29.756073	12.600000	126.512405
29.755588	12.625000	126.763422
29.755102	12.650000	127.014439
29.754617	12.675000	127.265455
29.754131	12.700000	127.516472
29.753646	12.725000	127.767489
29.753160	12.750000	128.018505
29.752675	12.775000	128.269522
29.752189	12.800000	128.520539
29.751704	12.825000	128.771555
29.751218	12.850000	129.022572
29.750733	12.875000	129.273589
29.750247	12.900000	129.524606
29.749761	12.925000	129.775622
29.749276	12.950000	130.026639
29.748790	12.975000	130.277656
29.748305	13.000000	130.528672
29.747819	13.025000	130.779689
29.747334	13.050000	131.030706
29.746848	13.075000	131.281722
29.746362	13.100000	131.532739
29.745877	13.125000	131.783756
29.745391	13.150000	132.034772
29.744905	13.175000	132.285789
29.744420	13.200000	132.536806
29.743934	13.225000	132.787822
29.743449	13.250000	133.038839
29.742963	13.275000	133.289856
29.742477	13.300000	133.540872
29.741992	13.325000	133.791889
29.741506	13.350000	134.042906
29.741020	13.375000	134.293922
29.740535	13.400000	134.544939
29.740049	13.425000	134.795956
29.739563	13.450000	135.046972
29.739078	13.475000	135.297989
29.738592	13.500000	135.549006
29.738106	13.525000	135.800022
29.737620	13.550000	136.051039
29.737135	13.575000	136.302056
29.736649	13.600000	136.553072
29.736163	13.625000	136.804089
29.735677	13.650000	137.055106
29.735192	13.675000	137.306123
29.734706	13.700000	137.557139
29.734220	13.725000	137.808156
29.733734	13.750000	138.059173
29.733249	13.775000	138.310189
29.732763	13.800000	138.561206
29.732277	13.825000	138.812223
29.731791	13.850000	139.063239
29.731305	13.875000	139.314256
29.730820	13.900000	139.565273
29.730334	13.925000	139.816289
29.729848	13.950000	140.067306
29.729362	13.975000	140.318323
29.728876	14.000000	140.569339
29.728391	14.025000	140.820356
29.727905	14.050000	141.071373
29.727419	14.075000	141.322389
29.726933	14.100000	141.573406
29.726447	14.125000	141.824423
29.725961	14.150000	142.075439
29.725475	14.175000	142.326456
29.724990	14.200000	142.577473
29.724504	14.225000	142.828489
29.724018	14.250000	143.079506
29.723532	14.275000	143.330523
29.723046	14.300000	143.581539
29.722560	14.325000	143.832556
29.722074	14.350000	144.083573
29.721588	14.375000	144.334589
29.721102	14.400000	144.585606
29.720616	14.425000	144.836623
29.720131	14.450000	145.087640
29.719645	14.475000	145.338656
29.719159	14.500000	145.589673
29.718673	14.525000	145.840690
29.718187	14.550000	146.091706
29.717701	14.575000	146.342723
29.717215	14.600000	146.593740
29.716729	14.625000	146.844756
29.716243	14.650000	147.095773
29.715757	14.675000	147.346790
29.715271	14.700000	147.597806
29.714785	14.725000	147.848823
29.714299	14.750000	148.099840
29.713813	14.775000	148.350856
29.713327	14.800000	148.601873
29.712841	14.825000	148.852890
29.712355	14.850000	149.103906
29.711869	14.875000	149.354923
29.711383	14.900000	149.605940
29.710897	14.925000	149.856956
29.710411	14.950000	150.107973
29.709924	14.975000	150.358990
29.709438	15.000000	150.610006
29.708952	15.025000	150.861023
29.708466	15.050000	151.112040
29.707980	15.075000	151.363056
29.707494	15.100000	151.614073
29.707008	15.125000	151.865090
29.706522	15.150000	152.116106
29.706036	15.175000	152.367123
29.705550	15.200000	152.618140
29.705064	15.225000	152.869157
29.704577	15.250000	153.120173
29.704091	15.275000	153.371190
29.703605	15.300000	153.622207
29.703119	15.325000	153.873223
29.702633	15.350000	154.124240
29.702147	15.375000	154.375257
29.701661	15.400000	154.626273
29.701174	15.425000	154.877290
29.700688	15.450000	155.128307
29.700202	15.475000	155.379323
29.699716	15.500000	155.630340
29.699230	15.525000	155.881357
29.698743	15.550000	156.132373
29.698257	15.575000	156.383390
29.697771	15.600000	156.634407
29.697285	15.625000	156.885423
29.696799	15.650000	157.136440
29.696312	15.675000	157.387457
29.695826	15.700000	157.638473
29.695340	15.725000	157.889490
29.694854	15.750000	158.140507
29.694367	15.775000	158.391523
29.693881	15.800000	158.642540
29.693395	15.825000	158.893557
29.692908	15.850000	159.144573
29.692422	15.875000	159.395590
29.691936	15.900000	159.646607
29.691450	15.925000	159.897623
29.690963	15.950000	160.148640
29.690477	15.975000	160.399657
29.689991	16.000000	160.650674
29.689504	16.025000	160.901690
29.689018	16.050000	161.152707
29.688532	16.075000	161.403724
29.688045	16.100000	161.654740
29.687559	16.125000	161.905757
29.687073	16.150000	162.156774
29.686586	16.175000	162.407790
29.686100	16.200000	162.658807
29.685614	16.225000	162.909824
29.685127	16.250000	163.160840
29.684641	16.275000	163.411857
29.684155	16.300000	163.662874
